,Word,Tag
4119,be,
4120,tachycardic,
4121,and,
4122,profoundly,
4123,academic,
4124,to,
4125,an,
4126,arterial,
4127,pH,
4128,of,
4129,7.19,
4130,with,
4131,accompanying,
4132,base,
4133,deﬁcit,
4134,of,
4135,-11,
4136,.,
4137,Hemoglobin,
4138,was,
4139,12.9,
4140,hematocrit,
4141,37.1,
4142,PT,
4143,11.5,
4144,sec,
4145,and,
4146,APTT,
4147,23.5,
4148,sec,
4149,.,
4150,CT,
4151,showed,
4152,acute,
4153,thoracic,
4154,aortic,
4155,rupture,
4156,with,
4157,a,
4158,large,
4159,volume,
4160,of,
4161,blood,
4162,inferiorly,
4163,along,
4164,the,
4165,aorta,
4166,right,
4167,middle,
4168,and,
4169,lower,
4170,lobe,
4171,lung,
4172,contusions,
4173,and,
4174,a,
4175,4,
4176,cm,
4177,laceration,
4178,along,
4179,the,
4180,inferior,
4181,lobe,
4182,of,
4183,the,
4184,liver,
4185,with,
4186,blood,
4187,in,
4188,the,
4189,renal,
4190,hilum,
4191,suggesting,
4192,right,
4193,renovascular,
4194,injury,
4195,and,
4196,free,
4197,ﬂuid,
4198,within,
4199,the,
4200,pelvis,
4201,.,
4202,He,
4203,was,
4204,transferred,
4205,to,
4206,Saint,
4207,Mary’s,
4208,Medical,
4209,Center,
4210,for,
4211,emergent,
4212,management,
4213,of,
4214,aortic,
4215,rupture,
4216,.,
4217,Emergent,
4218,surgical,
4219,management,
4220,of,
4221,the,
4222,ruptured,
4223,thoracic,
4224,aorta,
4225,was,
4226,completed,
4227,by,
4228,the,
4229,cardiothoracic,
4230,team,
4231,.,
4232,Upon,
4233,completion,
4234,initiation,
4235,of,
4236,exploratory,
4237,laparotomy,
4238,was,
4239,begun,
4240,noting,
4241,blood,
4242,in,
4243,the,
4244,peritoneum,
4245,and,
4246,bile,
4247,staining,
4248,in,
4249,the,
4250,right,
4251,upper,
4252,quadrant,
4253,associated,
4254,with,
4255,the,
4256,transverse,
4257,and,
4258,hepatic,
4259,ﬂexures,
4260,of,
4261,the,
4262,colon,
4263,.,
4264,The,
4265,gallbladder,
4266,was,
4267,visibly,
4268,distended,
4269,ﬁrm,
4270,to,
4271,palpation,
4272,and,
4273,discolored,
4274,but,
4275,showed,
4276,no,
4277,signs,
4278,of,
4279,rupture,
4280,.,
4281,Subcapsular,
4282,hematoma,
4283,was,
4284,appreciated,
4285,along,
4286,the,
4287,right,
4288,posterior,
4289,lobe,
4290,of,
4291,the,
4292,liver,
4293,but,
4294,showed,
4295,no,
4296,signs,
4297,of,
4298,actively,
4299,expanding,
4300,or,
4301,gross,
4302,laceration,
4303,.,
4304,Open,
4305,cholescystectomy,
4306,with,
4307,intraoperative,
4308,cholangiogram,
4309,was,
4310,performed,
4311,on,
4312,a,
4313,thick,
4314,distended,
4315,and,
4316,grossly-discolored,
4317,gallbladder,
4318,consistent,
4319,with,
4320,hemorrhage,
4321,into,
4322,the,
4323,gallbladder,
4324,lumen,
4325,.,
4326,Conray,
4327,contrast,
4328,was,
4329,used,
4330,to,
4331,demonstrate,
4332,a,
4333,completely,
4334,intact,
4335,biliary,
4336,tree,
4337,with,
4338,extravasation,
4339,noted,
4340,from,
4341,the,
4342,common,
4343,bile,
4344,duct,
4345,.,
4346,Duodenal,
4347,injury,
4348,was,
4349,ruled,
4350,out,
4351,by,
4352,passing,
4353,methylene,
4354,blue,
4355,through,
4356,the,
4357,orogastric,
4358,tube,
4359,with,
4360,no,
4361,extravasation,
4362,appreciated,
4363,and,
4364,colon,
4365,was,
4366,assessed,
4367,via,
4368,direct,
4369,visualization,
4370,by,
4371,Kocher,
4372,maneuver,
4373,and,
4374,mobilization,
4375,of,
4376,the,
4377,hepatic,
4378,ﬂexure,
4379,.,
4380,Due,
4381,to,
4382,the,
4383,duration,
4384,of,
4385,the,
4386,thoracic,
4387,aorta,
4388,repair,
4389,and,
4390,the,
4391,exploratory,
4392,laparotomy,
4393,the,
4394,decision,
4395,was,
4396,made,
4397,to,
4398,place,
4399,a,
4400,16-French,
4401,T-tube,
4402,in,
4403,the,
4404,common,
4405,bile,
4406,duct,
4407,in,
4408,addition,
4409,to,
4410,two,
4411,large,
4412,24,
4413,Jackson-Pratt,
4414,tubes,
4415,in,
4416,the,
4417,vicinity,
4418,of,
4419,the,
4420,bile,
4421,duct,
4422,.,
4423,The,
4424,patient,
4425,was,
4426,maintained,
4427,on,
4428,ventilator,
4429,in,
4430,the,
4431,neurotrauma,
4432,intensive,
4433,care,
4434,unit,
4435,.,
4436,In,
4437,the,
4438,postoperative,
4439,period,
4440,the,
4441,T-tube,
4442,drained,
4443,golden,
4444,brown,
4445,bile,
4446,and,
4447,was,
4448,well-tolerated,
4449,.,
4450,Urine,
4451,collection,
4452,via,
4453,Foley,
4454,cathetOer,
4455,showed,
4456,blood-tinged,
4457,urine,
4458,that,
4459,persisted,
4460,until,
4461,POD,
4462,10,
4463,but,
4464,thenO,
4465,spontaneously,
4466,resolved,
4467,.,
4468,During,
4469,this,
4470,time,
4471,on,
4472,POD,
4473,6,
4474,the,
4475,patient,
4476,underwent,
4477,gastrostomy,
4478,with,
4479,placement,
4480,of,
4481,percutaneous,
4482,gastrostomy,
4483,and,
4484,tracheostomy,
4485,tubes,
4486,.,
4487,Due,
4488,to,
4489,the,
4490,PEG,
4491,becoming,
4492,disloged,
4493,on,
4494,POD,
4495,8,
4496,the,
4497,patient,
4498,underwent,
4499,exploratory,
4500,laparotomy,
4501,and,
4502,gastrostomy,
4503,with,
4504,jejunostomy,
4505,tube,
4506,placement,
4507,and,
4508,removal,
4509,of,
4510,foreign,
4511,body,
4512,.,
4513,Evaluation,
4514,on,
4515,postoperative,
4516,day,
4517,10,
4518,showed,
4519,successful,
4520,drainage,
4521,of,
4522,the,
4523,operative,
4524,site,
4525,via,
4526,T-tube,
4527,.,
4528,The,
4529,patient,
4530,continued,
4531,to,
4532,improve,
4533,and,
4534,was,
4535,discharged,
4536,on,
4537,POD,
4538,28,
4539,with,
4540,T-tube,
4541,and,
4542,J,
4543,tubes,
4544,in,
4545,place,
4546,.,
4547,Recovery,
4548,was,
4549,complicated,
4550,during,
4551,the,
4552,outpatient,
4553,course,
4554,as,
4555,frank,
4556,blood,
4557,began,
4558,appearing,
4559,in,
4560,the,
4561,patient’s,
4562,urine,
4563,on,
4564,POD,
4565,39,
4566,and,
4567,the,
4568,patient,
4569,began,
4570,complaining,
4571,of,
4572,pain,
4573,around,
4574,tube,
4575,sites,
4576,.,
4577,CT,
4578,urogram,
4579,showed,
4580,no,
4581,residual,
4582,renal,
4583,injury,
4584,and,
4585,was,
4586,presumed,
4587,to,
4588,be,
4589,due,
4590,to,
4591,residual,
4592,posttraumatic,
4593,blood,
4594,accumulation,
4595,.,
4596,Of,
4597,note,
4598,a,
4599,small,
4600,amount,
4601,of,
4602,ﬂuid,
4603,was,
4604,appreciated,
4605,in,
4606,the,
4607,anterior,
4608,right,
4609,middle,
4610,and,
4611,upper,
4612,abdomen,
4613,along,
4614,the,
4615,inferior,
4616,right,
4617,lobe,
4618,of,
4619,the,
4620,liver,
4621,not,
4622,seen,
4623,previously,
4624,but,
4625,consistent,
4626,with,
4627,postoperative,
4628,seroma,
4629,.,
4630,A,
4631,urinary,
4632,tract,
4633,infection,
4634,was,
4635,diagnosed,
4636,and,
4637,managed,
4638,medically,
4639,.,
4640,T,
4641,tube,
4642,cholangiogram,
4643,revealed,
4644,no,
4645,abnormalities,
4646,and,
4647,the,
4648,the,
4649,T-tube,
4650,was,
4651,removed,
4652,along,
4653,with,
4654,J-tube,
4655,on,
4656,POD,
4657,54,
4658,.,
4659,The,
4660,remainder,
4661,of,
4662,the,
4663,patient’s,
4664,recovery,
4665,period,
4666,was,
4667,uneventful,
4668,with,
4669,regards,
4670,to,
4671,hepatobiliary,
4672,procedures,
4673,however,
4674,frank,
4675,blood,
4676,in,
4677,the,
4678,urine,
4679,persisted,
4680,for,
4681,an,
4682,additional,
4683,6,
4684,months,
4685,due,
4686,complications,
4687,of,
4688,subclinical,
4689,traumatic,
4690,kidney,
4691,injury,
4692,sustained,
4693,during,
4694,the,
4695,motor,
4696,vehicle,
4697,collision,
4698,.,
4699,A,
4700,54-year-old,
4701,male,
4702,competitive,
4703,powerlifter,
4704,with,
4705,a,
4706,past,
4707,medical,
4708,history,
4709,of,
4710,hypertension,
4711,hyperlipidemia,
4712,and,
4713,coronary,
4714,artery,
4715,disease,
4716,presented,
4717,to,
4718,our,
4719,emergency,
4720,department,
4721,(,
4722,ED,
4723,),
4724,with,
4725,a,
4726,complaint,
4727,of,
4728,right,
4729,greater,
4730,than,
4731,left,
4732,lower,
4733,abdominal,
4734,pain,
4735,.,
4736,He,
4737,had,
4738,been,
4739,performing,
4740,a,
4741,back-squat,
4742,with,
4743,670,
4744,lbs,
4745,.,
4746,when,
4747,he,
4748,felt,
4749,a,
4750,painful,
4751,“pop”,
4752,in,
4753,his,
4754,lower,
4755,abdomen,
4756,.,
4757,He,
4758,also,
4759,reported,
4760,experiencing,
4761,urinary,
4762,urgency,
4763,frequency,
4764,and,
4765,hematuria,
4766,.,
4767,He,
4768,denied,
4769,any,
4770,lower,
4771,extremity,
4772,motor,
4773,weakness,
4774,or,
4775,sensory,
4776,changes,
4777,.,
4778,On,
4779,visual,
4780,inspection,
4781,therOe,
4782,was,
4783,ecchymosis,
4784,at,
4785,the,
4786,base,
4787,of,
4788,his,
4789,penis,
4790,.,
4791,No,
4792,obvious,
4793,scrotal,
4794,swelling,
4795,was,
4796,seen,
4797,.,
4798,Initial,
4799,physical,
4800,examination,
4801,by,
4802,the,
4803,ED,
4804,physician,
4805,was,
4806,positive,
4807,for,
4808,abdominal,
4809,distension,
4810,tenderness,
4811,and,
4812,guarding,
4813,but,
4814,no,
4815,rebound,
4816,tenderness,
4817,or,
4818,signs,
4819,of,
4820,peritonitis,
4821,were,
4822,elicited,
4823,.,
4824,A,
4825,rapid,
4826,bedside,
4827,ultrasound,
4828,examination,
4829,was,
4830,negative,
4831,for,
4832,intraperitoneal,
4833,pathology,
4834,.,
4835,A,
4836,CT,
4837,angiogram,
4838,of,
4839,the,
4840,abdomen,
4841,and,
4842,pelvis,
4843,was,
4844,performed,
4845,followed,
4846,by,
4847,CT,
4848,urogram,
4849,.,
4850,Results,
4851,showed,
4852,widening,
4853,of,
4854,the,
4855,pubic,
4856,symphysis,
4857,measuring,
4858,up,
4859,to,
4860,18,
4861,mm,
4862,.,
4863,Close,
4864,review,
4865,of,
4866,the,
4867,CT,
4868,imaging,
4869,demonstrated,
4870,small,
4871,amounts,
4872,of,
4873,air,
4874,in,
4875,both,
4876,sacroiliac,
4877,joints,
4878,but,
4879,it,
4880,was,
4881,felt,
4882,that,
4883,the,
4884,overall,
4885,stability,
4886,of,
4887,the,
4888,pelvic,
4889,ring,
4890,had,
4891,not,
4892,been,
4893,compromised,
4894,and,
4895,that,
4896,the,
4897,air,
4898,may,
4899,represent,
4900,chronic,
4901,degenerative,
4902,joint,
4903,changes,
4904,.,
4905,TherOe,
4906,was,
4907,also,
4908,a,
4909,large,
4910,intraluminal,
4911,bladder,
4912,hematoma,
4913,taking,
4914,up,
4915,over,
4916,50%,
4917,of,
4918,the,
4919,bladder,
4920,volume,
4921,with,
4922,contrast,
4923,extravasation,
4924,along,
4925,the,
4926,right,
4927,side,
4928,of,
4929,the,
4930,retropubic,
4931,space,
4932,anterior,
4933,to,
4934,the,
4935,prostate,
4936,.,
4937,The,
4938,patient,
4939,was,
4940,taken,
4941,to,
4942,the,
4943,operating,
4944,room,
4945,(,
4946,OR,
4947,),
4948,by,
4949,a,
4950,urologist,
4951,for,
4952,cystoscopy,
4953,and,
4954,intraluminal,
4955,hematoma,
4956,evacuation,
4957,.,
4958,Cauterization,
4959,of,
4960,the,
4961,bleeding,
4962,was,
4963,unsuccessful,
4964,so,
4965,the,
4966,procedure,
4967,was,
4968,concluded,
4969,and,
4970,the,
4971,patient,
4972,was,
4973,transferred,
4974,to,
4975,the,
4976,interventional,
4977,radiology,
4978,suite,
4979,.,
4980,An,
4981,arteriogram,
4982,was,
4983,performed,
4984,which,
4985,showed,
4986,active,
4987,extravasation,
4988,of,
4989,a,
4990,“replaced”,
4991,or,
4992,“accessory”,
4993,obturator,
4994,artery,
4995,an,
4996,anatomic,
4997,variant,
4998,of,
4999,the,
5000,obturator,
5001,artery,
5002,as,
5003,a,
5004,branch,
5005,from,
5006,the,
5007,inferior,
5008,epigastric,
5009,artery,
5010,ratherO,
5011,than,
5012,from,
5013,the,
5014,usual,
5015,anterior,
5016,division,
5017,of,
5018,the,
5019,internal,
5020,iliac,
5021,artery,
5022,.,
5023,This,
5024,artery,
5025,was,
5026,coiled,
5027,and,
5028,repeat,
5029,arteriogram,
5030,showed,
5031,no,
5032,furtherO,
5033,extravasation,
5034,.,
5035,No,
5036,injury,
5037,to,
5038,the,
5039,internal,
5040,iliac,
5041,artery,
5042,system,
5043,was,
5044,seen,
5045,.,
5046,Several,
5047,hours,
5048,later,
5049,despite,
5050,the,
5051,embolization,
5052,procedure,
5053,and,
5054,continuous,
5055,bladder,
5056,irrigation,
5057,the,
5058,patient,
5059,continued,
5060,to,
5061,experience,
5062,hematuria,
5063,.,
5064,The,
5065,treatment,
5066,teams,
5067,decide,
5068,to,
5069,return,
5070,to,
5071,the,
5072,OR,
5073,for,
5074,open,
5075,exploration,
5076,and,
5077,bladder,
5078,repair,
5079,.,
5080,A,
5081,low,
5082,midline,
5083,incision,
5084,was,
5085,used,
5086,to,
5087,enter,
5088,the,
5089,retropubic,
5090,space,
5091,and,
5092,signiﬁcant,
5093,hematoma,
5094,was,
5095,evacuated,
5096,.,
5097,A,
5098,running,
5099,suture,
5100,was,
5101,used,
5102,to,
5103,repair,
5104,a,
5105,hole,
5106,in,
5107,the,
5108,bladder,
5109,wall,
5110,.,
5111,Repeat,
5112,cystoscopy,
5113,was,
5114,performed,
5115,and,
5116,an,
5117,additional,
5118,suture,
5119,was,
5120,used,
5121,to,
5122,seal,
5123,a,
5124,small,
5125,intraluminal,
5126,leak,
5127,.,
5128,The,
5129,retropubic,
5130,space,
5131,continued,
5132,to,
5133,ooze,
5134,blood,
5135,so,
5136,packing,
5137,was,
5138,placed,
5139,around,
5140,the,
5141,prostate,
5142,and,
5143,hemostasis,
5144,was,
5145,achieved,
5146,.,
5147,A,
5148,temporary,
5149,abdominal,
5150,closure,
5151,was,
5152,performed,
5153,with,
5154,a,
5155,plan,
5156,to,
5157,return,
5158,to,
5159,the,
5160,OR,
5161,for,
5162,removal,
5163,of,
5164,packing,
5165,material,
5166,and,
5167,repeat,
5168,exploration,
5169,.,
5170,On,
5171,hospital,
5172,day,
5173,3,
5174,the,
5175,patient,
5176,was,
5177,brought,
5178,back,
5179,to,
5180,the,
5181,OR,
5182,packing,
5183,material,
5184,was,
5185,removed,
5186,and,
5187,no,
5188,furtherO,
5189,bleeding,
5190,was,
5191,noted,
5192,.,
5193,At,
5194,this,
5195,point,
5196,the,
5197,orthopaedic,
5198,trauma,
5199,team,
5200,was,
5201,asked,
5202,to,
5203,re-examine,
5204,his,
5205,symphysis,
5206,given,
5207,the,
5208,direct,
5209,visualization,
5210,of,
5211,the,
5212,pelvic,
5213,ring,
5214,disruption,
5215,.,
5216,The,
5217,diastasis,
5218,was,
5219,measured,
5220,to,
5221,be,
5222,30,
5223,mm,
5224,using,
5225,a,
5226,sterile,
5227,ruler,
5228,so,
5229,the,
5230,decision,
5231,was,
5232,made,
5233,to,
5234,proceed,
5235,with,
5236,plate,
5237,ﬁxation,
5238,of,
5239,the,
5240,symphysis,
5241,.This,
5242,was,
5243,accomplished,
5244,with,
5245,a,
5246,Jungbluth,
5247,clamp,
5248,along,
5249,the,
5250,anterior,
5251,surface,
5252,for,
5253,reduction,
5254,and,
5255,placement,
5256,of,
5257,a,
5258,SynthesO,
5259,3.5,
5260,mm,
5261,6-hole,
5262,pubic,
5263,symphysis,
5264,plate,
5265,(,
5266,SynthesO,
5267,),
5268,with,
5269,3.5,
5270,mm,
5271,Bone,
5272,Screw,
5273,Fasteners,
5274,.A,
5275,medium,
5276,Hemovac,
5277,drain,
5278,was,
5279,placed,
5280,and,
5281,primary,
5282,closure,
5283,was,
5284,performed,
5285,of,
5286,his,
5287,fascia,
5288,and,
5289,skin,
5290,incision,
5291,.Post-operatively,
5292,he,
5293,was,
5294,allowed,
5295,to,
5296,weight,
5297,bear,
5298,for,
5299,transfers,
5300,only,
5301,.By,
5302,3,
5303,months,
5304,following,
5305,surgery,
5306,he,
5307,was,
5308,allowed,
5309,to,
5310,weight-bear,
5311,as,
5312,tolerated,
5313,and,
5314,has,
5315,gone,
5316,on,
5317,to,
5318,do,
5319,well,
5320,without,
5321,any,
5322,radiographic,
5323,or,
5324,clinical,
5325,signs,
5326,of,
5327,implant,
5328,failure,
5329,.,
5330,Our,
5331,patient,
5332,is,
5333,a,
5334,15-year-old,
5335,boy,
5336,who,
5337,was,
5338,the,
5339,victim,
5340,of,
5341,a,
5342,hit,
5343,and,
5344,run,
5345,accident,
5346,while,
5347,on,
5348,his,
5349,skateboard,
5350,.,
5351,He,
5352,was,
5353,unresponsive,
5354,in,
5355,the,
5356,ﬁeld,
5357,with,
5358,multiple,
5359,injuries,
5360,including,
5361,a,
5362,deformed,
5363,left,
5364,upper,
5365,extremity,
5366,and,
5367,a,
5368,tension,
5369,pneumothorax,
5370,requiring,
5371,needle,
5372,decompression,
5373,.,
5374,He,
5375,was,
5376,emergently,
5377,brought,
5378,to,
5379,our,
5380,trauma,
5381,center,
5382,and,
5383,stabilized,
5384,.,
5385,Initial,
5386,CT,
5387,head,
5388,showed,
5389,a,
5390,small,
5391,right,
5392,subdural,
5393,hematoma,
5394,with,
5395,contralateral,
5396,left-sided,
5397,subdural,
5398,hematoma,
5399,as,
5400,well,
5401,as,
5402,multiple,
5403,temporal,
5404,contusions,
5405,with,
5406,a,
5407,depressed,
5408,temporal,
5409,skull,
5410,fracture,
5411,that,
5412,communicated,
5413,with,
5414,a,
5415,basilar,
5416,skull,
5417,fracture,
5418,.,
5419,The,
5420,patient,
5421,at,
5422,this,
5423,time,
5424,was,
5425,agitated,
5426,however,
5427,localizing,
5428,with,
5429,a,
5430,GCS,
5431,of,
5432,7T,
5433,.,
5434,Given,
5435,the,
5436,basilar,
5437,skull,
5438,fractures,
5439,the,
5440,patient,
5441,underwent,
5442,a,
5443,CT,
5444,Angiogram,
5445,of,
5446,the,
5447,brain,
5448,a,
5449,couple,
5450,hours,
5451,after,
5452,the,
5453,initial,
5454,CT,
5455,scan,
5456,which,
5457,showed,
5458,a,
5459,3.5,
5460,cm,
5461,newly,
5462,expanding,
5463,right-sided,
5464,epidural,
5465,hematoma,
5466,warranting,
5467,emergent,
5468,evacuation,
5469,.,
5470,This,
5471,ﬁnding,
5472,was,
5473,not,
5474,appreciated,
5475,on,
5476,the,
5477,initial,
5478,scan,
5479,.,
5480,Shortly,
5481,before,
5482,operative,
5483,intervention,
5484,the,
5485,patient,
5486,became,
5487,bradycardic,
5488,hypertensive,
5489,and,
5490,tachypnic,
5491,signs,
5492,of,
5493,impending,
5494,herniation,
5495,.,
5496,Intra-operatively,
5497,he,
5498,was,
5499,found,
5500,to,
5501,have,
5502,a,
5503,signiﬁcant,
5504,right-sided,
5505,comminuted,
5506,skull,
5507,fracture,
5508,extending,
5509,from,
5510,the,
5511,temporal,
5512,fossa,
5513,to,
5514,the,
5515,basilar,
5516,skull,
5517,.,
5518,A,
5519,hemi-craniectomy,
5520,was,
5521,performed,
5522,and,
5523,a,
5524,large,
5525,laceration,
5526,was,
5527,noted,
5528,to,
5529,the,
5530,dural,
5531,vessels,
5532,as,
5533,well,
5534,as,
5535,the,
5536,middle,
5537,meningeal,
5538,artery,
5539,.,
5540,The,
5541,epidural,
5542,hematoma,
5543,at,
5544,this,
5545,point,
5546,was,
5547,causing,
5548,severe,
5549,mass,
5550,eﬀect,
5551,which,
5552,would,
5553,have,
5554,been,
5555,fatal,
5556,had,
5557,subsequent,
5558,imaging,
5559,not,
5560,been,
5561,performed,
5562,.,
5563,Post,
5564,operatively,
5565,he,
5566,was,
5567,taken,
5568,to,
5569,the,
5570,Pediatric,
5571,ICU,
5572,.,
5573,He,
5574,was,
5575,weaned,
5576,off,
5577,sedation,
5578,and,
5579,extubated,
5580,several,
5581,days,
5582,later,
5583,noted,
5584,to,
5585,be,
5586,neurologically,
5587,intact,
5588,with,
5589,a,
5590,GCS,
5591,of,
5592,15,
5593,.,
5594,He,
5595,worked,
5596,well,
5597,with,
5598,the,
5599,physical,
5600,occupational,
5601,and,
5602,cognitive,
5603,therOapy,
5604,services,
5605,and,
5606,was,
5607,medically,
5608,stabilized,
5609,for,
5610,transfer,
5611,to,
5612,a,
5613,rehab,
5614,center,
5615,.,
5616,58,
5617,years,
5618,old,
5619,obese,
5620,lady,
5621,was,
5622,brought,
5623,in,
5624,emergency,
5625,department,
5626,by,
5627,rescue,
5628,team,
5629,.,
5630,She,
5631,was,
5632,accompanied,
5633,by,
5634,her,
5635,son,
5636,.,
5637,She,
5638,presented,
5639,in,
5640,critical,
5641,condition,
5642,was,
5643,confused,
5644,tachypneic,
5645,and,
5646,tachycardiac,
5647,.,
5648,According,
5649,to,
5650,attendant,
5651,she,
5652,was,
5653,complaining,
5654,for,
5655,last,
5656,2–3,
5657,days,
5658,of,
5659,abdominal,
5660,pain,
5661,fever,
5662,decreased,
5663,oral,
5664,intake,
5665,and,
5666,decreased,
5667,urination,
5668,.,
5669,Presently,
5670,she,
5671,was,
5672,taking,
5673,her,
5674,antihypertensive,
5675,medication,
5676,.,
5677,Few,
5678,minutes,
5679,after,
5680,arrival,
5681,to,
5682,emergency,
5683,department,
5684,she,
5685,collapsed,
5686,and,
5687,was,
5688,coded,
5689,.,
5690,She,
5691,was,
5692,pulseless,
5693,with,
5694,electrical,
5695,cardiac,
5696,activity,
5697,(,
5698,PEA,
5699,),
5700,.,
5701,Cardiopulmonary,
5702,resuscitation,
5703,(,
5704,CPR,
5705,),
5706,was,
5707,initiated,
5708,according,
5709,to,
5710,Adult,
5711,Cardiac,
5712,Life,
5713,Support,
5714,(,
5715,ACLS,
5716,),
5717,protocol,
5718,.,
5719,Peripheral,
5720,vascular,
5721,access,
5722,was,
5723,difficult,
5724,with,
5725,several,
5726,failed,
5727,attempts,
5728,.,
5729,Patient,
5730,was,
5731,revived,
5732,after,
5733,5,
5734,min,
5735,of,
5736,chest,
5737,compression,
5738,endotracheal,
5739,tube,
5740,ventilation,
5741,and,
5742,single,
5743,shot,
5744,of,
5745,adrenaline,
5746,.,
5747,Initial,
5748,investigations,
5749,revealed,
5750,raised,
5751,WCC,
5752,CRP,
5753,and,
5754,very,
5755,high,
5756,blood,
5757,glucose,
5758,levels,
5759,.,
5760,She,
5761,was,
5762,previously,
5763,non-diabetic,
5764,.,
5765,Working,
5766,diagnosis,
5767,of,
5768,septic,
5769,shock,
5770,was,
5771,made,
5772,.,
5773,She,
5774,was,
5775,put,
5776,on,
5777,broad,
5778,spectrum,
5779,antibiotics,
5780,which,
5781,were,
5782,changed,
5783,according,
5784,to,
5785,sensitivity,
5786,report,
5787,of,
5788,blood,
5789,and,
5790,urine,
5791,cultures,
5792,.,
5793,Femoral,
5794,arterial,
5795,line,
5796,was,
5797,used,
5798,for,
5799,monitoring,
5800,ﬂuid,
5801,and,
5802,drug,
5803,administration,
5804,.,
5805,She,
5806,was,
5807,sedated,
5808,and,
5809,put,
5810,on,
5811,invasive,
5812,ventilation,
5813,.,
5814,She,
5815,was,
5816,shifted,
5817,to,
5818,intensive,
5819,care,
5820,unit,
5821,for,
5822,monitoring,
5823,and,
5824,management,
5825,.,
5826,She,
5827,remained,
5828,oliguric,
5829,despite,
5830,ﬂuid,
5831,replacement,
5832,.,
5833,Computed,
5834,tomography,
5835,(,
5836,CT,
5837,),
5838,abdomen,
5839,was,
5840,performed,
5841,which,
5842,revealed,
5843,impacted,
5844,proximal,
5845,right,
5846,ureteric,
5847,stone,
5848,with,
5849,dilatation,
5850,of,
5851,pelvicaleceal,
5852,system,
5853,and,
5854,bi-basal,
5855,lung,
5856,consolidation,
5857,.,
5858,She,
5859,was,
5860,reviewed,
5861,by,
5862,urology,
5863,team,
5864,for,
5865,urosepsis,
5866,and,
5867,JJ,
5868,stent,
5869,was,
5870,place,
5871,to,
5872,relieve,
5873,the,
5874,obstruction,
5875,.,
5876,Frack,
5877,pus,
5878,and,
5879,old,
5880,blood,
5881,was,
5882,drained,
5883,which,
5884,conﬁrmed,
5885,the,
5886,reason,
5887,of,
5888,shock,
5889,to,
5890,be,
5891,the,
5892,urosepsis,
5893,.,
5894,Urine,
5895,output,
5896,improved,
5897,but,
5898,she,
5899,still,
5900,needed,
5901,renal,
5902,replacement,
5903,therOapy,
5904,.,
5905,Fever,
5906,improved,
5907,but,
5908,it,
5909,didn't,
5910,touch,
5911,the,
5912,baseline,
5913,.,
5914,Similarly,
5915,WCC,
5916,and,
5917,CRP,
5918,were,
5919,showing,
5920,a,
5921,decreasing,
5922,trend,
5923,.,
5924,On,
5925,6th,
5926,post,
5927,admission,
5928,day,
5929,patient,
5930,regained,
5931,consciousness,
5932,urine,
5933,output,
5934,improved,
5935,and,
5936,invasive,
5937,ventilatory,
5938,support,
5939,was,
5940,withdrawn,
5941,.,
5942,She,
5943,was,
5944,transferred,
5945,out,
5946,of,
5947,intensive,
5948,care,
5949,unit,
5950,.,
5951,She,
5952,again,
5953,developed,
5954,high,
5955,grade,
5956,fever,
5957,WCC,
5958,and,
5959,CRP,
5960,was,
5961,persistently,
5962,raised,
5963,.,
5964,Now,
5965,that,
5966,patient,
5967,was,
5968,conscious,
5969,and,
5970,oriented,
5971,she,
5972,started,
5973,complaining,
5974,of,
5975,left,
5976,shoulder,
5977,joint,
5978,pain,
5979,associated,
5980,with,
5981,weakness,
5982,of,
5983,left,
5984,upper,
5985,limb,
5986,.,
5987,Orthopedics,
5988,team,
5989,was,
5990,asked,
5991,to,
5992,review,
5993,the,
5994,patient,
5995,.,
5996,On,
5997,initial,
5998,examination,
5999,mild,
6000,joint,
6001,eﬀusion,
6002,was,
6003,suspected,
6004,and,
6005,turbid,
6006,blood,
6007,stained,
6008,ﬂuid,
6009,was,
6010,aspirated,
6011,.,
6012,Iatrogenic,
6013,skeletal,
6014,injury,
6015,during,
6016,CPR,
6017,was,
6018,suspected,
6019,and,
6020,radiograph,
6021,was,
6022,obtained,
6023,which,
6024,was,
6025,unremarkable,
6026,otherO,
6027,than,
6028,degenerative,
6029,changes,
6030,.,
6031,Magnetic,
6032,resonance,
6033,imaging,
6034,(,
6035,MRI,
6036,),
6037,scan,
6038,was,
6039,advised,
6040,to,
6041,rule,
6042,out,
6043,soft,
6044,tissue,
6045,pathology,
6046,.,
6047,MRI,
6048,showed,
6049,large,
6050,effusion,
6051,with,
6052,surrounding,
6053,tissue,
6054,edema,
6055,bone,
6056,marrow,
6057,edema,
6058,with,
6059,gas,
6060,formation,
6061,in,
6062,proximal,
6063,humerus,
6064,.,
6065,Based,
6066,on,
6067,thesOe,
6068,ﬁndings,
6069,MRI,
6070,suggested,
6071,the,
6072,diﬀerential,
6073,diagnoses,
6074,of,
6075,septic,
6076,arthritis,
6077,with,
6078,proximal,
6079,humerus,
6080,osteomyelitis,
6081,gas,
6082,gangrene,
6083,and,
6084,sequelae,
6085,of,
6086,proximal,
6087,humeral,
6088,intraosseous,
6089,line,
6090,.,
6091,This,
6092,was,
6093,something,
6094,new,
6095,for,
6096,the,
6097,whole,
6098,team,
6099,.,
6100,All,
6101,notes,
6102,were,
6103,reviewed,
6104,again,
6105,but,
6106,therOe,
6107,was,
6108,no,
6109,mention,
