,Word,num_occurrences
3192,parent,7368
3193,parents,399
3194,park,15308
3195,parked,43
3196,parking,2251
3197,parks,126
3198,part,5734281
3199,partially,98
3200,participated,2
3201,particle,5398
3202,particles,336
3203,particular,3939
3204,partly,81
3205,parts,2188
3206,party,12664
3207,pass,5410
3208,passage,3008
3209,passed,83
3210,passes,166
3211,passing,451
3212,past,3515
3213,pat,180
3214,path,8170
3215,pathogenic,198
3216,pathogens,49
3217,paths,100
3218,pathway,13443
3219,patient,10835
3220,patients,187
3221,patrick,185
3222,pattern,12960
3223,patterns,189
3224,pawing,0
3225,paws,55
3226,pay,3514
3227,pea,3978
3228,peach,1313
3229,peaches,22
3230,peanuts,49
3231,pear,1531
3232,pebbles,36
3233,peerreviewed,0
3234,pencil,2878
3235,pencils,29
3236,penguins,41
3237,people,21036
3238,pepper,2224
3239,peppers,108
3240,peptide,988
3241,peptides,11
3242,per,244
3243,perceived,220
3244,percent,2141
3245,percentage,1175
3246,percentages,2
3247,perform,2612
3248,performance,19624
3249,performed,938
3250,performing,1010
3251,performs,536
3252,period,12333
3253,periodic,1861
3254,periods,122
3255,permian,31
3256,peroxide,974
3257,person,36477
3258,personal,18099
3259,perspiration,218
3260,persuade,29
3261,pest,1024
3262,pesticide,1344
3263,pesticides,25
3264,pestresistant,0
3265,pests,42
3266,pet,5191
3267,petal,772
3268,peter,3479
3269,petrified,35
3270,petroleum,2454
3271,pets,138
3272,ph,797
3273,pharmaceutical,2114
3274,phase,6377
3275,phases,19
3276,phenomena,117
3277,phenomenon,2526
3278,phillip,56
3279,phloem,51
3280,phone,17737
3281,phones,435
3282,phonograph,182
3283,phospholipid,275
3284,phosphorous,97
3285,phosphorus,553
3286,photograph,3716
3287,photographs,177
3288,photography,5093
3289,photosynthesis,175
3290,photosynthesize,0
3291,photosynthetic,108
3292,phrases,52
3293,phylum,119
3294,physical,11951
3295,physically,610
3296,physician,2580
3297,physicist,1655
3298,phytoplankton,150
3299,pick,3769
3300,picture,25220
3301,pictured,10
3302,pie,3074
3303,piece,11456
3304,pieces,305
3305,pierced,144
3306,pigs,139
3307,pile,1687
3308,piles,66
3309,pill,5238
3310,pine,8301
3311,pinhole,222
3312,pioneer,1767
3313,pipe,6151
3314,pipeline,1661
3315,pitcher,2317
3316,pith,105
3317,place,22107
3318,placebo,2854
3319,placed,1129
3320,places,451
3321,placing,45
3322,plain,6227
3323,plains,2481
3324,plan,21294
3325,plane,6059
3326,planet,4660
3327,planetary,2162
3328,planets,156
3329,plankton,380
3330,planned,360
3331,planning,2139
3332,plans,267
3333,plant,28544
3334,planted,83
3335,planting,348
3336,plantlike,56
3337,plants,1969
3338,plasma,3724
3339,plastic,14549
3340,plastics,154
3341,plate,11075
3342,plateau,1045
3343,plates,211
3344,play,4345
3345,player,23378
3346,plays,613
3347,plentiful,1597
3348,plenty,111
3349,plugged,16
3350,pluto,279
3351,pm,329
3352,pneumatic,556
3353,pockets,130
3354,point,52071
3355,pointed,582
3356,pointing,114
3357,points,607
3358,poison,1969
3359,poisonous,1443
3360,polar,4143
3361,pole,5193
3362,poles,80
3363,polished,1212
3364,pollen,768
3365,pollinate,12
3366,pollinated,60
3367,pollinating,3
3368,pollination,92
3369,pollinators,5
3370,pollock,154
3371,pollutants,17
3372,polluted,355
3373,pollution,896
3374,polymerase,401
3375,polysaccharide,233
3376,pond,3068
3377,ponds,71
3378,pool,10045
3379,pools,33
3380,poor,8779
3381,pop,4668
3382,popcorn,498
3383,popped,1
3384,popular,67614
3385,population,4399
3386,populations,37
3387,porcelain,2195
3388,porous,905
3389,portion,4481
3390,position,16314
3391,positions,252
3392,positive,23889
3393,positively,34
3394,positivelycharged,0
3395,possibility,294
3396,possible,9073
3397,post,15592
3398,poster,4575
3399,pot,5383
3400,potassium,1058
3401,potential,9954
3402,pots,88
3403,potted,111
3404,pounded,13
3405,pour,98
3406,poured,35
3407,pouring,74
3408,pours,3
3409,powder,5725
3410,powdered,261
3411,powdery,333
3412,power,33103
3413,powered,999
3414,practical,15845
3415,practice,4825
3416,practices,528
3417,prairie,4536
3418,precaution,169
3419,precious,5549
3420,precipitates,2
3421,precipitation,1129
3422,precise,2618
3423,precisely,18
3424,predation,97
3425,predator,704
3426,predatorprey,0
3427,predators,16
3428,predict,154
3429,predictable,4494
3430,predicted,52
3431,predicting,10
3432,prediction,827
3433,predictions,19
3434,preexisting,25
3435,preference,492
3436,preferred,483
3437,prepare,54
3438,prepared,600
3439,preparing,82
3440,presence,4727
3441,present,3933
3442,presentation,5490
3443,presented,87
3444,presents,101
3445,preserved,153
3446,press,9687
3447,pressed,314
3448,pressure,27707
3449,pressures,51
3450,prettiest,4
3451,pretty,19855
3452,prevailing,756
3453,prevalence,230
3454,prevent,290
3455,prevents,141
3456,previous,11271
3457,prey,972
3458,preyed,1
3459,price,20198
3460,prickly,545
3461,primarily,234
3462,primary,30942
3463,primitive,2136
3464,principal,4157
3465,principle,1155
3466,prism,774
3467,private,15782
3468,probability,1188
3469,probably,3109
3470,probe,2097
3471,problem,4557
3472,problems,802
3473,procedure,2155
3474,procedures,231
3475,process,85152
3476,processes,358
3477,processor,2811
3478,produce,4608
3479,produced,741
3480,producer,2966
3481,producers,116
3482,produces,412
3483,producing,433
3484,product,38239
3485,production,17571
3486,productive,6601
3487,productivity,1039
3488,products,2906
3489,professional,13756
3490,program,10473
3491,progress,1115
3492,project,5268
3493,prokaryote,112
3494,prokaryotic,149
3495,proof,3218
3496,propane,1032
3497,proper,4218
3498,properly,164
3499,properties,616
3500,property,17786
3501,prophase,11
3502,proposed,660
3503,proposes,17
3504,protect,321
3505,protected,780
3506,protection,10025
3507,protective,2903
3508,protectors,11
3509,protects,130
3510,protein,8189
3511,proteins,559
3512,protist,44
3513,protists,3
3514,proton,966
3515,protons,26
3516,prototype,404
3517,prove,847
3518,proven,741
3519,proves,203
3520,provide,679
3521,provided,203
3522,provides,915
3523,providing,275
3524,proximity,784
3525,pseudopodia,0
3526,public,20394
3527,publish,235
3528,published,507
3529,puddle,358
3530,puffy,539
3531,pull,2760
3532,pulled,100
3533,pulling,132
3534,pulls,44
3535,pumice,173
3536,pumping,215
3537,pumpkin,960
3538,pumps,53
3539,pupa,342
3540,puppies,30
3541,puppy,2262
3542,purchase,4983
3543,pure,20090
3544,purification,699
3545,purple,22549
3546,purpose,3153
3547,purposes,210
3548,push,2803
3549,pushed,47
3550,pushes,27
3551,pushing,34
3552,put,445
3553,puts,104
3554,putting,183
3555,puzzle,3199
3556,q,427
3557,quality,1092427
3558,quantity,2351
3559,quarried,19
3560,quarry,218
3561,question,4197
3562,questions,725
3563,quick,28945
3564,quickgrow,0
3565,quickly,186
3566,quiet,5272
3567,quietest,0
3568,r,859
3569,rabbit,3052
3570,raccoon,1509
3571,race,8655
3572,radar,2318
3573,radiant,1161
3574,radiates,7
3575,radiation,3798
3576,radiator,1408
3577,radio,13405
3578,radioactive,1196
3579,railroad,2315
3580,rain,4911
3581,rained,0
3582,rainfall,1132
3583,rainforest,220
3584,raining,0
3585,rains,110
3586,rainstorms,0
3587,rainwater,247
3588,rainy,614
3589,raise,1794
3590,raising,115
3591,raisins,32
3592,ramp,1247
3593,ran,147
3594,ranches,3
3595,random,8275
3596,range,13279
3597,ranges,79
3598,ranked,914
3599,rapid,5331
3600,rapidly,163
3601,rare,23934
3602,rarely,209
3603,rate,25865
3604,rates,409
3605,rather,1229
3606,ratios,5
3607,rats,112
3608,rattlesnake,2793
3609,ravi,1
3610,raw,5918
3611,rays,288
3612,reach,2748
3613,reached,94
3614,reaches,86
3615,reaching,164
3616,react,61
3617,reactant,147
3618,reactants,1
3619,reacted,4
3620,reacting,26
3621,reaction,5713
3622,reactions,227
3623,reactive,1360
3624,read,6201
3625,readily,61
3626,reading,3752
3627,reads,111
3628,ready,3799
3629,realize,81
3630,realizes,2
3631,really,2278
3632,rear,7955
3633,reason,2037
3634,receded,5
3635,receive,546
3636,received,388
3637,receives,183
3638,receiving,383
3639,recent,4276
3640,recently,206
3641,recessive,176
3642,recharging,17
3643,recipe,1000
3644,reclassified,3
3645,recognize,78
3646,recognizing,13
3647,recombination,144
3648,recommended,301
3649,record,18033
3650,recorded,432
3651,recording,5785
3652,records,826
3653,recover,126
3654,recovered,60
3655,recreational,1820
3656,recrystallization,0
3657,recrystallized,0
3658,rectangular,1828
3659,recycle,173
3660,recycled,602
3661,recycling,591
3662,red,29733
3663,reduce,227
3664,reduced,216
3665,reduces,105
3666,reducing,188
3667,reduction,5231
3668,reef,2547
3669,reefbuilding,1
3670,reefs,121
3671,reevaluate,0
3672,referring,58
3673,reflect,228
3674,reflected,76
3675,reflecting,129
3676,reflective,1953
3677,reflects,84
3678,refract,0
3679,refracted,19
3680,refracting,45
3681,refracts,0
3682,refrigerant,498
3683,refrigerate,3
3684,refrigerator,1551
3685,region,12621
3686,regional,4574
3687,regions,870
3688,regulated,698
3689,regulates,47
3690,regulation,6904
3691,reintroduced,2
3692,reintroduction,15
3693,rejected,42
3694,rejection,1196
3695,related,1706
3696,relatedness,24
3697,relating,31
3698,relation,5721
3699,relationship,3299
3700,relationships,188
3701,relative,4559
3702,release,11855
3703,released,185
3704,releases,542
3705,releasing,88
3706,reliability,590
3707,reliable,11630
3708,relieve,77
3709,remain,769
3710,remained,355
3711,remaining,306
3712,remains,652
3713,remember,1112
3714,remixed,4
3715,removal,930
3716,remove,158
3717,removed,118
3718,removes,74
3719,removing,121
3720,renewable,1151
3721,renewal,1572
3722,repair,5660
3723,repare,0
3724,repeat,588
3725,repeated,166
3726,repeating,162
3727,repeats,23
3728,repel,12
3729,repels,11
3730,repetition,213
3731,replace,95
3732,replaced,60
3733,replaces,35
3734,replacing,29
3735,replanting,2
3736,replenished,3
3737,replication,1390
3738,report,3561
3739,reporter,2044
3740,reporting,1293
3741,reports,587
3742,represent,111
3743,representation,4382
3744,represented,103
3745,representing,134
3746,represents,109
3747,reproduce,96
3748,reproduces,19
3749,reproduction,2061
3750,reproductive,2013
3751,reptile,963
3752,reptiles,100
3753,require,585
3754,required,265
3755,requirement,13998
3756,requirements,448
3757,requires,329
3758,research,9302
3759,researched,14
3760,researcher,855
3761,researchers,47
3762,researches,2
3763,reserves,60
3764,residents,114
3765,resist,76
3766,resistance,5447
3767,resistant,5566
3768,resistor,840
3769,resource,4344
3770,resources,2300
3771,respect,502
3772,respiration,1036
3773,respiratory,33379
3774,respond,126
3775,responding,22
3776,response,11738
3777,responses,97
3778,responsible,5129
3779,rest,3725
3780,restaurants,182
3781,restrict,101
3782,result,17281
3783,resulted,30
3784,resulting,701
3785,results,1155
3786,retail,3710
3787,retain,118
3788,retired,692
3789,retreating,2
3790,return,8806
3791,returned,109
3792,returns,174
3793,reusable,1077
3794,reused,11
3795,revealed,47
3796,reverse,2603
3797,review,16154
3798,reviewed,87
3799,revised,130
3800,revising,10
3801,revisions,19
3802,revolution,837
3803,revolve,14
3804,revolves,13
3805,revolving,159
3806,ribbon,4216
3807,ribosomes,0
3808,ricardo,22
3809,rice,5548
3810,rich,23719
3811,rid,42
3812,ride,5772
3813,rider,5104
3814,riders,230
3815,ridge,14884
3816,riding,1511
3817,rift,426
3818,right,23520
3819,rigid,5055
3820,rigs,15
3821,rim,2471
3822,ring,12481
3823,rings,383
3824,ripening,18
3825,rise,4142
3826,rises,187
3827,rising,580
3828,risk,9411
3829,risky,4228
3830,river,18610
3831,riverbanks,3
3832,riverbed,69
3833,rivers,275
3834,rna,1639
3835,road,24310
3836,roads,333
3837,roadside,2053
3838,roasts,13
3839,robert,905
3840,roberta,1
3841,robins,62
3842,robots,45
3843,rock,22963
3844,rockforming,0
3845,rocks,360
3846,rocky,3497
3847,rod,16327
3848,rodents,66
3849,role,1485
3850,roles,112
3851,roll,5521
3852,rolled,68
3853,roller,5533
3854,rolling,1029
3855,rolls,90
3856,roof,16450
3857,roofing,1037
3858,room,29063
3859,root,21117
3860,roots,620
3861,rope,2914
3862,rossby,14
3863,rotate,81
3864,rotates,83
3865,rotation,664
3866,rotational,328
3867,rotting,129
3868,rough,6963
3869,round,9351
3870,routes,69
3871,row,4497
3872,rowers,7
3873,rowing,215
3874,rows,65
3875,roy,71
3876,rr,52
3877,rub,139
3878,rubbed,27
3879,rubber,6680
3880,rubbing,92
3881,rubs,17
3882,rule,15162
3883,ruler,1721
3884,run,11685
3885,running,1688
3886,runoff,188
3887,runs,599
3888,runway,850
3889,rust,2482
3890,rusting,64
3891,rusts,15
3892,rusty,2013
3893,sacrificed,4
3894,safe,26196
3895,safely,49
3896,safer,7787
3897,safest,14
3898,safety,10459
3899,sag,51
3900,sage,4092
3901,sagebrush,582
3902,sailboat,494
3903,sailboats,10
3904,sale,5202
3905,salinity,134
3906,saliva,11531
3907,sally,75
3908,salmon,3309
3909,salt,5982
3910,saltremoving,0
3911,saltwater,934
3912,salty,907
3913,sam,1792
3914,sample,11074
3915,samples,283
3916,sand,9559
3917,sandbars,0
3918,sandy,3069
3919,sanitation,144
3920,sank,5
3921,sap,833
3922,saprophytism,0
3923,satellite,17454
3924,satisfy,22
3925,saturation,674
3926,saturn,388
3927,saved,110
3928,saves,36
3929,saw,3418
3930,says,65
3931,scale,10630
3932,scales,236
3933,scar,585
3934,scared,29
3935,scars,18
3936,scatter,144
3937,scattered,58
3938,scatterplot,0
3939,scavengers,26
3940,scents,90
3941,school,37662
3942,schools,963
3943,schoolyard,80
3944,science,7384
3945,scientific,4875
3946,scientifically,60
3947,scientist,6490
3948,scientists,112
3949,scissors,191
3950,scorpio,696
3951,scott,451
3952,scraping,35
3953,scratch,1290
3954,scratches,6
3955,screen,14522
3956,screens,74
3957,screws,31
3958,sea,29067
3959,seafloor,17
3960,seal,8768
3961,sealed,651
3962,seals,74
3963,sean,139
3964,search,19582
3965,seas,401
3966,seashell,231
3967,seashells,4
3968,seashore,222
3969,seaside,1223
3970,season,4230
3971,seasonal,3101
3972,seasons,131
3973,seawater,484
3974,second,14863
3975,secondary,6318
3976,secondlevel,0
3977,seconds,81
3978,sections,245
3979,security,18571
3980,sediment,1368
3981,sedimentary,245
3982,sedimentation,235
3983,sediments,2
3984,see,6052
3985,seed,7342
3986,seedless,55
3987,seedlings,13
3988,seeds,681
3989,seeing,386
3990,seem,2774
3991,seen,220
3992,sees,72
3993,segments,57
3994,select,2247
3995,selected,434
3996,selection,7488
3997,selective,1280
3998,selenium,354
3999,sell,966
4000,semaphore,188
4001,semiaquatic,56
4002,semiarid,43
4003,semiliquid,16
4004,send,263
4005,sending,92
4006,sends,42
4007,senses,56
4008,sentence,1279
4009,separate,5690
4010,separated,142
4011,separates,73
4012,separating,84
4013,separation,2013
4014,september,503
4015,sequence,6275
4016,sequoia,171
4017,series,17640
4018,serve,493
4019,service,52400
4020,serving,836
4021,set,17682
4022,sets,355
4023,setting,10479
4024,settle,448
4025,settles,16
4026,settling,34
4027,setup,3516
4028,several,32199
4029,severe,9739
4030,severity,141
4031,sex,31733
4032,sexual,4315
4033,sexually,163
4034,shade,2644
4035,shadetolerant,0
4036,shadow,3572
4037,shake,1485
4038,shakes,10
4039,shallow,2251
4040,shallower,206
4041,shallowrooted,0
4042,shape,79335
4043,shaped,327
4044,shapes,171
4045,share,6749
4046,shared,662
4047,sharp,5260
4048,sharpened,12
4049,shatter,11
4050,shatters,0
4051,shed,1349
4052,shedding,301
4053,sheep,5929
4054,sheet,8022
4055,sheets,164
4056,shellfish,433
4057,shells,110
4058,shelter,2181
4059,shelves,37
4060,shield,2562
4061,shielding,478
4062,shifting,63
4063,shine,264
4064,shines,27
4065,shingles,54
4066,shining,170
4067,shiny,1905
4068,ship,11643
4069,shipping,7232
4070,ships,898
4071,shirt,6542
4072,shoe,9274
4073,shop,14373
4074,shopping,8195
4075,shore,3378
4076,shoreline,719
4077,short,29229
4078,shortage,126
4079,shortened,31
4080,shortens,8
4081,shorter,6912
4082,shortest,103
4083,shortlived,57
4084,shortterm,26
4085,show,4087
4086,showed,101
4087,shower,5310
4088,showing,298
4089,shown,623
4090,shows,668
4091,shredding,34
4092,shrubs,1063
4093,shuttle,1643
4094,si,301
4095,sickle,406
4096,side,34599
4097,sides,338
4098,sidewalk,1130
4099,sierra,1558
4100,sight,1052
4101,sign,9256
4102,signal,8487
4103,signals,225
4104,significance,196
4105,significant,10508
4106,significantly,12089
4107,silence,836
4108,silt,363
4109,silver,30184
4110,similar,29647
4111,similarity,421
4112,similarly,196
4113,simple,56448
4114,simpler,2215
4115,since,106
4116,single,18633
4117,singlecelled,9
4118,sink,2389
4119,sinking,55
4120,sirna,19
4121,sister,5641
4122,sisters,102
4123,sit,217
4124,site,46626
4125,sites,1008
4126,sitting,928
4127,situation,7002
4128,six,5695
4129,size,120280
4130,sized,428
4131,sizes,343
4132,skateboarding,101
4133,skates,41
4134,skeletal,14893
4135,skills,745
4136,skin,19876
4137,sky,5842
4138,sled,811
4139,sledgehammer,55
4140,sleek,2262
4141,sleep,1838
4142,sleeping,2155
4143,slices,30
4144,slide,4230
4145,slides,50
4146,sliding,411
4147,slight,951
4148,slippery,1570
4149,sloths,12
4150,slow,20384
4151,slowed,2
4152,slower,6230
4153,slowest,13
4154,slowing,19
4155,slowly,102
4156,slowmoving,13
4157,slows,23
4158,small,114778
4159,smaller,37655
4160,smallest,183
4161,smell,393
4162,smelling,298
4163,smells,105
4164,smog,62
4165,smogfilled,0
4166,smoke,3914
4167,smoking,4286
4168,smooth,16961
4169,smoother,553
4170,snack,1738
4171,snake,20170
4172,snakes,223
4173,sneezing,62
4174,snow,6689
4175,snowcovered,7
4176,snowfall,396
4177,snowflakes,13
4178,snowstorm,195
4179,snuff,459
4180,soak,369
4181,soaked,30
4182,soap,4082
4183,soar,24
4184,social,14836
4185,society,3265
4186,soda,2169
4187,sodium,1915
4188,soft,34016
4189,softball,836
4190,softbodied,20
4191,softest,3
4192,soil,5908
4193,soils,76
4194,solar,11827
4195,solarpowered,0
4196,sold,319
4197,solid,16637
4198,solidifies,1
4199,solids,100
4200,soluble,1598
4201,solute,227
4202,solution,19490
4203,solutions,774
4204,solve,111
4205,solved,9
4206,solvent,3026
4207,solving,32
4208,somatic,214
4209,someone,17122
4210,something,4127
4211,sometimes,5113
4212,somewhat,3151
4213,son,3988
4214,soon,303
4215,sort,1714
4216,sound,18955
4217,soup,3034
4218,source,21443
4219,sources,393
4220,south,39263
4221,southeast,1050
4222,southern,8440
4223,southward,123
4224,southwest,1182
4225,soybeans,10
4226,space,21784
4227,spacecraft,850
4228,spaces,227
4229,span,1439
4230,sparrows,12
4231,special,13215
4232,specialized,912
4233,species,6342
4234,specific,14184
4235,specifically,83
4236,specimen,1824
4237,speed,14206
4238,speeding,23
4239,speedometer,190
4240,speeds,64
4241,spend,121
4242,sperm,2906
4243,spheres,23
4244,spherical,2908
4245,spider,5681
4246,spiders,67
4247,spill,1012
4248,spills,18
4249,spin,1430
4250,spinal,28207
4251,spines,113
4252,spiraling,13
4253,split,6085
4254,splits,41
4255,spoil,19
4256,spores,141
4257,sports,6176
4258,sprayed,20
4259,spraying,50
4260,spread,4459
4261,spreading,474
4262,spreads,113
4263,spring,11442
4264,springtime,71
4265,sprinklers,9
4266,sprout,455
4267,sq,49
4268,square,27004
4269,squeezing,17
4270,squinting,2
4271,squirrel,6259
4272,squirrels,38
4273,ss,329
4274,st,1908
4275,stability,729
4276,stabilize,44
4277,stabilizes,0
4278,stable,14367
4279,stack,2331
4280,stage,8474
4281,stages,146
4282,stained,440
4283,stand,7401
4284,standardized,259
4285,standing,1580
4286,star,20836
4287,starches,13
4288,starling,1011
4289,starlings,12
4290,stars,478
4291,start,9948
4292,started,237
4293,starting,1686
4294,starts,133
4295,state,808162
4296,stated,93
4297,statement,1645
4298,statements,97
4299,states,9142
4300,static,4479
4301,station,12150
4302,stations,98
4303,statistical,2626
4304,statue,1874
4305,stay,3912
4306,staying,75
4307,stays,126
4308,steadily,21
4309,steam,3524
4310,steel,13508
4311,steep,2366
4312,steepness,5
4313,steering,1029
4314,steller,333
4315,stem,3369
4316,stems,622
4317,step,9438
4318,stepping,133
4319,steps,833
4320,sterile,3229
4321,stick,4791
4322,sticks,116
4323,stiff,4876
4324,still,5100
4325,stilt,2112
4326,stimulate,60
4327,stimulates,85
4328,stimuli,41
4329,stimulus,568
4330,stirred,0
4331,stirring,22
4332,stitching,133
4333,stock,17243
4334,stomach,15926
4335,stone,29390
4336,stop,5770
4337,stopped,47
4338,stops,92
4339,stopwatch,194
4340,storage,12566
4341,store,16829
4342,stored,214
4343,stores,243
4344,storing,203
4345,storm,5079
4346,stormy,1343
4347,story,17747
4348,stove,1775
4349,stow,15
4350,straight,5105
4351,strand,1669
4352,straw,3794
4353,streak,1241
4354,streaks,18
4355,stream,6133
4356,streams,155
4357,street,24354
4358,streets,174
4359,strength,56199
4360,strengthened,7
4361,strengthens,26
4362,stress,4060
4363,stretched,115
4364,strike,1747
4365,strikes,52
4366,strikeslip,3
4367,striking,305
4368,string,7591
4369,stripped,22
4370,stripping,126
4371,strokes,59
4372,strong,63045
4373,stronger,14054
4374,strongest,45
4375,struck,52
4376,structural,5081
4377,structure,24380
4378,structures,235
4379,student,19051
4380,students,933
4381,studied,167
4382,studies,1553
4383,study,19168
4384,studying,44
4385,sturgeon,776
4386,sturgeons,4
4387,style,21355
4388,subatomic,131
4389,subdivide,39
4390,subduct,0
4391,subduction,144
4392,subject,6174
4393,subjected,15
4394,submarines,10
4395,submerged,90
4396,substance,73049
4397,substances,440
4398,subsystems,0
4399,subunits,1
4400,successfully,83
4401,succession,776
4402,sudden,2360
4403,sufficient,3771
4404,sugar,7655
4405,sugarcane,238
4406,sugars,25
4407,suggest,109
4408,suggested,121
4409,suggests,18
4410,suited,11
4411,sulfide,320
4412,sulfur,922
4413,summarizing,10
4414,summer,5849
4415,summers,15
4416,sun,8735
4417,sunflower,898
4418,sunflowers,21
4419,sunglass,1800
4420,sunglasses,174
4421,sunken,22
4422,sunlight,1176
4423,sunny,1240
4424,sunrise,998
4425,suns,19
4426,sunset,1894
4427,sunshine,1606
4428,sunspots,9
4429,suntan,41
4430,supergrow,0
4431,superposition,142
4432,supplied,39
4433,supplies,436
4434,supply,9787
4435,supplying,98
4436,support,24861
4437,supported,274
4438,supports,213
4439,suppose,57
4440,sure,3503
4441,surface,17914
4442,surfacecracking,0
4443,surfaces,180
4444,surge,264
4445,surgery,6319
4446,surgical,1980
4447,surrounding,179
4448,surroundings,977
4449,survey,2045
4450,survival,2571
4451,survive,207
4452,survived,123
4453,surviving,90
4454,suspect,3290
4455,suspension,2748
4456,sustainability,4450
4457,sweat,8403
4458,sweater,2290
4459,sweating,239
4460,sweep,467
4461,swim,581
4462,swimmer,835
4463,swimming,843
4464,swims,14
4465,switch,5785
4466,symptoms,223
4467,synthesis,1719
4468,system,201621
4469,systems,3016
4470,table,16110
4471,tables,167
4472,tablets,48
4473,tadpole,870
4474,tadpoles,4
4475,tail,8587
4476,take,2437
4477,taken,469
4478,takes,1038
4479,taking,601
4480,talking,1085
4481,tall,5461
4482,tallest,40
4483,talons,4
4484,tame,564
4485,tank,6871
4486,tannin,316
4487,tanya,0
4488,tapeworm,302
4489,tapeworms,13
4490,taps,30
4491,target,4747
4492,task,1848
4493,tasmanian,423
4494,taste,12726
4495,taxonomic,299
4496,tea,8419
4497,teacher,11179
4498,team,7166
4499,tears,139
4500,teaspoons,1
4501,technique,2247
4502,techniques,336
4503,technological,1440
4504,technologies,562
4505,technology,8111
4506,tectonic,213
4507,tectonics,9
4508,tee,2808
4509,teeth,457
4510,telephone,6796
4511,telescope,1513
4512,telescopes,8
4513,television,9057
4514,televisions,6
4515,tell,140
4516,tells,72
4517,telophase,2
4518,temperature,68697
4519,temperatures,273
4520,temporary,2662
4521,ten,5445
4522,tend,7265
4523,tends,1357
4524,tension,2293
4525,term,16879
4526,terms,724
4527,terrain,1757
4528,terrarium,101
4529,terrestrial,1014
4530,tertiary,921
4531,test,25232
4532,testable,4
4533,tested,79
4534,testing,3176
4535,tests,229
4536,texture,781
4537,th,1630
4538,theaters,10
4539,theories,81
4540,theory,3129
4541,therefore,1581
4542,thermal,5176
4543,thermometer,1139
4544,thermometers,9
4545,thick,8828
4546,thicker,3276
4547,thickness,348
4548,thin,7626
4549,thing,13532
4550,things,2217
4551,think,1508
4552,thinking,1692
4553,thinks,33
4554,third,17800
4555,thirst,77
4556,thirsty,158
4557,thomas,1006
4558,thorns,78
4559,thoroughly,40
4560,though,117
4561,thought,4017
4562,thoughtful,867
4563,thousands,32
4564,threatened,123
4565,three,15074
4566,threequarters,2
4567,threeweek,0
4568,threw,18
4569,throughout,437
4570,throw,1763
4571,throwing,184
4572,thrown,96
4573,throws,98
4574,thrust,1120
4575,thunder,1364
4576,thunderstorms,13
4577,thymine,51
4578,tidal,773
4579,tide,750
4580,tides,38
4581,tie,5229
4582,tiger,7076
4583,tile,4074
4584,tilt,296
4585,tilted,9
4586,tilts,0
4587,time,27327
4588,timed,62
4589,times,8775
4590,tin,2471
4591,tinted,153
4592,tiny,3268
4593,tipping,68
4594,tips,453
4595,tire,11081
4596,tissue,51909
4597,tissues,189
4598,title,2207
4599,toast,1984
4600,toasted,67
4601,toaster,872
4602,tobacco,4307
4603,today,8003
4604,together,1203
4605,told,94
4606,tomato,3003
4607,tongue,14014
4608,tonya,3
4609,took,606
4610,tool,19525
4611,tools,908
4612,toothed,578
4613,top,38658
4614,topography,41
4615,tops,8
4616,topsoil,165
4617,tori,22
4618,tornado,601
4619,tornadoes,8
4620,total,9454
4621,touch,1951
4622,touched,34
4623,touches,24
4624,touching,92
4625,tour,2437
4626,toward,1595
4627,towards,1612
4628,towel,2337
4629,towels,41
4630,tower,6008
4631,towers,63
4632,town,15513
4633,toxic,10351
4634,toy,8524
4635,toys,691
4636,trachea,14145
4637,track,11082
4638,tracking,849
4639,tractor,1498
4640,tradeoff,5
4641,trail,6879
4642,train,7298
4643,trait,44562
4644,traits,34
4645,transcription,1209
4646,transfer,4347
4647,transferred,29
4648,transfers,55
4649,transform,67
4650,transformation,499
4651,transformations,7
4652,transformed,20
4653,transgenic,153
4654,transitional,475
4655,translucent,1245
4656,transmitted,305
4657,transmitter,664
4658,transparent,3082
4659,transpiration,73
4660,transport,6650
4661,transportation,5484
4662,transporting,44
4663,transports,29
4664,transverse,14742
4665,trap,2468
4666,trapped,58
4667,trash,2241
4668,trashcan,7
4669,travel,7562
4670,traveled,89
4671,traveling,842
4672,travels,160
4673,tray,2500
4674,treadmill,848
4675,treat,3415
4676,treating,138
4677,treatment,8947
4678,treats,111
4679,tree,25258
4680,trees,1702
4681,trench,792
4682,trenches,8
4683,trend,4953
4684,trial,4004
4685,trials,651
4686,triggers,16
4687,trip,7097
4688,triplebeam,0
4689,tripled,0
4690,trna,167
4691,trophic,95
4692,tropical,8669
4693,tropics,198
4694,troposphere,76
4695,truck,10143
4696,true,27938
4697,trunk,3270
4698,try,341
4699,trying,93
4700,tsunamis,0
4701,tub,3085
4702,tube,7654
4703,tubelike,61
4704,tubes,155
4705,tulip,900
4706,tulips,35
4707,tumor,1647
4708,tumors,49
4709,tundra,717
4710,turbidity,53
4711,turn,1873
4712,turned,287
4713,turning,512
4714,turns,258
4715,turtle,6098
4716,turtles,85
4717,tweezers,9
4718,twelve,595
4719,twentyfour,9
4720,twice,147
4721,twigs,72
4722,two,34142
4723,twochambered,4
4724,type,15583
4725,types,215
4726,typical,24719
4727,ultraviolet,929
4728,unable,1395
4729,unacceptable,792
4730,unaffected,307
4731,unattached,30
4732,unbalanced,86
4733,unchanged,1067
4734,uncontrollable,415
4735,uncontrolled,890
4736,uncover,2
4737,undergo,15
4738,undergoing,18
4739,underground,5100
4740,understand,513
4741,understanding,671
