,word,is_legal
3535,guys,0
3536,legislature,0
3537,liberty,0
3538,operator,0
3539,recorder,0
3540,partners,0
3541,indians,0
3542,patient,0
3543,conflicts,0
3544,mammals,0
3545,requiring,1
3546,romania,0
3547,oral,0
3548,replacement,0
3549,miami,0
3550,houston,0
3551,studios,0
3552,solo,0
3553,rings,0
3554,beer,0
3555,disaster,0
3556,taylor,0
3557,participated,0
3558,neutral,0
3559,don,0
3560,drum,0
3561,pairs,0
3562,indonesia,0
3563,cuisine,0
3564,notation,0
3565,patent,0
3566,chris,0
3567,stream,0
3568,varying,0
3569,opportunities,0
3570,oops,0
3571,evolutionary,0
3572,contest,0
3573,wider,0
3574,keys,0
3575,valuable,0
3576,carter,0
3577,compound,0
3578,consequences,0
3579,des,0
3580,option,0
3581,synthesis,0
3582,snake,0
3583,maryland,0
3584,mention,0
3585,emissions,0
3586,recalled,0
3587,burned,0
3588,producers,0
3589,sleeping,1
3590,biology,0
3591,wealthy,0
3592,champion,0
3593,initiative,0
3594,iranian,0
3595,colour,0
3596,triangle,0
3597,hungry,0
3598,cambridge,0
3599,thereby,0
3600,grass,0
3601,controls,0
3602,thailand,0
3603,weekly,0
3604,dialect,0
3605,ear,0
3606,specialized,0
3607,gap,0
3608,polar,0
3609,electronics,0
3610,etymology,0
3611,corporate,0
3612,narrative,0
3613,shares,0
3614,tourists,0
3615,cd,0
3616,variant,0
3617,happening,0
3618,suicide,0
3619,wooden,0
3620,belong,0
3621,coup,0
3622,regardless,0
3623,quantities,0
3624,permission,0
3625,stalin,0
3626,holiday,0
3627,sam,0
3628,profit,0
3629,fingers,0
3630,sacred,0
3631,roger,0
3632,gate,0
3633,chart,0
3634,execution,0
3635,grammar,0
3636,belt,0
3637,cult,0
3638,connect,0
3639,kitchen,0
3640,involve,0
3641,pan,0
3642,citizen,0
3643,critic,0
3644,wonder,0
3645,jefferson,0
3646,destroy,0
3647,import,0
3648,dual,0
3649,clay,0
3650,heaven,0
3651,fossil,0
3652,proportion,0
3653,anne,0
3654,em,0
3655,handed,0
3656,brush,0
3657,jet,0
3658,familiar,0
3659,butter,0
3660,defend,0
3661,pc,0
3662,carl,0
3663,reflect,0
3664,priest,0
3665,wish,0
3666,willing,0
3667,arrest,0
3668,structural,0
3669,shop,0
3670,twin,0
3671,ha,0
3672,load,0
3673,distinguish,0
3674,atom,0
3675,doll,0
3676,newton,0
3677,alfred,0
3678,disc,0
3679,municipal,0
3680,chip,0
3681,intense,0
3682,wings,0
3683,romantic,0
3684,goddess,0
3685,custom,0
3686,ion,0
3687,dinosaur,0
3688,kid,0
3689,hamilton,0
3690,forth,0
3691,sole,0
3692,assault,0
3693,vocal,0
3694,tomb,0
3695,ali,0
3696,wheat,0
3697,coat,0
3698,quiet,0
3699,sovereign,0
3700,os,0
3701,algebra,0
3702,dust,0
3703,raw,0
3704,gross,0
3705,winds,0
3706,fill,0
3707,secular,0
3708,consist,0
3709,rear,0
3710,favour,0
3711,del,0
3712,abstract,0
3713,trump,0
3714,pocket,0
3715,pole,0
3716,valid,0
3717,thick,0
3718,sad,0
3719,roof,0
3720,poll,0
3721,harm,0
3722,sultan,0
3723,detail,0
3724,myth,0
3725,monarch,0
3726,bow,0
3727,battles,0
3728,rational,0
3729,ethan,0
3730,expect,0
3731,blind,0
3732,inter,0
3733,jan,0
3734,cent,0
3735,rough,0
3736,discuss,0
3737,compact,0
3738,noble,0
3739,chile,0
3740,sudan,0
3741,swing,0
3742,marry,0
3743,collect,0
3744,precise,0
3745,horn,0
3746,shoot,0
3747,enjoy,0
3748,terror,0
3749,ex,0
3750,photos,0
3751,ed,0
3752,intel,0
3753,hide,0
3754,afghan,0
3755,resident,0
3756,monitor,0
3757,respond,0
3758,mac,0
3759,honour,0
3760,tight,0
3761,du,0
3762,bin,0
3763,fed,0
3764,assist,0
3765,manuscript,0
3766,depend,0
3767,der,0
3768,smooth,0
3769,shock,0
3770,lab,0
3771,pack,0
3772,knight,0
3773,diamond,0
3774,permit,0
3775,sight,0
3776,afford,0
3777,epic,0
3778,toxic,0
3779,trail,0
3780,intention,0
3781,bid,0
3782,bull,0
3783,virgin,0
3784,en,0
3785,kent,0
3786,elder,0
3787,canon,0
3788,delay,0
3789,attract,0
3790,retain,0
3791,kim,0
3792,vessel,0
3793,flood,0
3794,swim,0
3795,sin,0
3796,kick,0
3797,obvious,0
3798,transform,0
3799,notice,0
3800,pet,0
3801,pot,0
3802,mad,0
3803,architect,0
3804,implement,0
3805,detect,0
3806,yield,0
3807,analog,0
3808,earn,0
3809,hang,0
3810,flash,0
3811,tens,0
3812,trans,0
3813,crop,0
3814,victor,0
3815,excess,0
3816,cap,0
3817,cry,0
3818,hell,0
3819,pie,0
3820,manufacture,0
3821,dick,0
3822,woo,0
3823,smart,0
3824,retail,0
3825,comment,0
3826,burn,0
3827,select,0
3828,tim,0
3829,refuge,0
3830,noun,0
3831,occasion,0
3832,fail,0
3833,construct,0
3834,hub,0
3835,settle,0
3836,dan,0
3837,fault,0
3838,angel,0
3839,est,0
3840,ann,0
3841,deliver,0
3842,jane,0
3843,mill,0
3844,jacob,0
3845,champions,0
3846,si,0
3847,calif,0
3848,prefer,0
3849,explore,0
3850,pump,0
3851,lap,0
3852,nap,0
3853,sail,0
3854,app,0
3855,trick,0
3856,mess,0
3857,ip,0
3858,marx,0
3859,uncertain,0
3860,plural,0
3861,organ,0
3862,possess,0
3863,ma,0
3864,mud,0
3865,bat,0
3866,sudden,0
3867,dam,0
3868,oak,0
3869,las,0
3870,arc,0
3871,wee,0
3872,ram,0
3873,loyal,0
3874,liver,0
3875,fur,0
3876,gather,0
3877,basket,0
3878,intent,0
3879,publish,0
3880,cooper,0
3881,luther,0
3882,margin,0
3883,succeed,0
3884,provision,0
3885,graph,0
3886,explicit,0
3887,screw,0
3888,euro,0
3889,employ,0
3890,han,0
3891,ted,0
3892,pat,0
3893,pin,0
3894,advent,0
3895,roy,0
3896,witness,0
3897,jeff,0
3898,li,0
3899,reject,0
3900,discover,0
3901,mit,0
3902,interact,0
3903,fold,0
3904,gang,0
3905,cloth,0
3906,kit,0
3907,infant,0
3908,il,0
3909,pit,0
3910,spell,0
3911,ho,0
3912,fred,0
3913,poison,0
3914,stamp,0
3915,joy,0
3916,ash,0
3917,carol,0
3918,elect,0
3919,freed,0
3920,les,0
3921,mere,0
3922,teen,0
3923,dig,0
3924,rid,0
3925,drag,0
3926,niger,0
3927,rom,0
3928,hay,0
3929,lit,0
3930,log,0
3931,ph,0
3932,correspond,0
3933,lock,0
3934,react,0
3935,withdraw,0
3936,slight,0
3937,cord,0
3938,barn,0
3939,ref,0
3940,hug,0
3941,conscious,0
3942,crack,0
3943,nest,0
3944,ab,0
3945,profession,0
3946,au,0
3947,ac,0
3948,ken,0
3949,penn,0
3950,washing,1
3951,norm,0
3952,sept,0
3953,nick,0
3954,mi,0
3955,rap,0
3956,dies,0
3957,resist,0
3958,quest,0
3959,fried,0
3960,enforce,0
3961,comb,0
3962,ron,0
3963,fisher,0
3964,pa,0
3965,glad,0
3966,exhaust,0
3967,jose,0
3968,exceed,0
3969,hum,0
3970,tag,0
3971,adapt,0
3972,haven,0
3973,dec,0
3974,rod,0
3975,neighbor,0
3976,abandon,0
3977,bind,0
3978,rat,0
3979,jam,0
3980,commit,0
3981,ap,0
3982,extract,0
3983,mongol,0
3984,crow,0
3985,flour,0
3986,tel,0
3987,peek,0
3988,arch,0
3989,transmit,0
3990,micro,0
3991,sa,0
3992,pray,0
3993,rand,0
3994,proceed,0
3995,jon,0
3996,accord,0
3997,ok,0
3998,squad,0
3999,blank,0
4000,tap,0
4001,yugoslav,0
4002,tibet,0
4003,interpret,0
4004,adjust,0
4005,disco,0
4006,resign,0
4007,bare,0
4008,din,0
4009,greg,0
4010,gen,0
4011,photograph,0
4012,se,0
4013,sustain,0
4014,ton,0
4015,magnet,0
4016,invest,0
4017,exam,0
4018,appoint,0
4019,mo,0
4020,pal,0
4021,govern,0
4022,chick,0
4023,tub,0
4024,ham,0
4025,pale,0
4026,er,0
4027,sen,0
4028,assess,0
4029,spark,0
4030,ant,0
4031,hung,0
4032,retire,0
4033,den,0
4034,leon,0
4035,ark,0
4036,tang,0
4037,restrict,0
4038,rob,0
4039,phil,0
4040,fa,0
4041,habit,0
4042,marsh,0
4043,aug,0
4044,rug,0
4045,recommend,0
4046,divers,0
4047,marc,0
4048,abd,0
4049,ag,0
4050,tu,0
4051,es,0
4052,jew,0
4053,mos,0
4054,dial,0
4055,ep,0
4056,buck,0
4057,sac,0
4058,punish,0
4059,ra,0
4060,sur,0
4061,holly,0
4062,ge,0
4063,fe,0
4064,und,0
4065,mach,0
4066,su,0
4067,georg,0
4068,inform,0
4069,inn,0
4070,te,0
4071,portray,0
4072,po,0
4073,ow,0
4074,oct,0
4075,cod,0
4076,nathan,0
4077,announce,0
4078,install,0
4079,tar,0
4080,anton,0
4081,bud,0
4082,cart,0
4083,feat,0
4084,lou,0
4085,nut,0
4086,fu,0
4087,var,0
4088,borrow,0
4089,ale,0
4090,ar,0
4091,lang,0
4092,annex,0
4093,fin,0
4094,mob,0
4095,penal,0
4096,isa,0
4097,mt,0
4098,rev,0
4099,mole,0
4100,assign,0
4101,ic,0
4102,jo,0
4103,cal,0
4104,ins,0
4105,ka,0
4106,cp,0
4107,rus,0
4108,rum,0
4109,anal,0
4110,pub,0
4111,mod,0
4112,dip,0
4113,tick,0
4114,pear,0
4115,mat,0
4116,tan,0
4117,surf,0
4118,ga,0
4119,bi,0
4120,ju,0
4121,mart,0
4122,peas,0
4123,hen,0
4124,pier,0
4125,thor,0
4126,tow,0
4127,hoc,0
4128,sour,0
4129,rub,0
4130,cam,0
4131,anc,0
4132,con,0
4133,flu,0
4134,dismiss,0
4135,stan,0
4136,diver,0
4137,wal,0
4138,dub,0
4139,lin,0
4140,inhabit,0
4141,hal,0
4142,atm,0
4143,colon,0
4144,dio,0
4145,opt,0
4146,hind,0
4147,tex,0
4148,dre,0
4149,sp,0
4150,sec,0
4151,ku,0
4152,ne,0
4153,pronoun,0
4154,ec,0
4155,rep,0
4156,pol,0
4157,doc,0
4158,remark,0
4159,bib,0
4160,min,0
4161,liber,0
4162,mold,0
4163,deploy,0
4164,vol,0
4165,cub,0
4166,mar,0
4167,intellect,0
4168,pl,0
4169,par,0
4170,sc,0
4171,ing,0
4172,finn,0
4173,germ,0
4174,franc,0
4175,pill,0
4176,col,0
4177,bo,0
4178,tri,0
4179,gran,0
4180,ps,0
4181,prompt,0
4182,surround,0
4183,descend,0
4184,mol,0
4185,lo,0
4186,orient,0
4187,mc,0
4188,mel,0
4189,pr,0
4190,haw,0
4191,sm,0
4192,consult,0
4193,fig,0
4194,russ,0
4195,renew,0
4196,electro,0
4197,rib,0
4198,ye,0
4199,dim,0
4200,feb,0
4201,invent,0
4202,prom,0
4203,ir,0
4204,cl,0
4205,sh,0
4206,hu,0
4207,depart,0
4208,wit,0
4209,tr,0
4210,iss,0
4211,serb,0
4212,scar,0
4213,cop,0
4214,dar,0
4215,quad,0
4216,nat,0
4217,cab,0
4218,chang,0
4219,ak,0
4220,rig,0
4221,convent,0
4222,brook,0
4223,sol,0
4224,vic,0
4225,kin,0
4226,beg,0
4227,mater,0
4228,vis,0
4229,mu,0
4230,lu,0
4231,ev,0
4232,pac,0
4233,com,0
4234,bol,0
4235,mir,0
4236,fore,0
4237,dire,0
4238,bern,0
4239,yell,0
4240,bah,0
4241,dom,0
4242,cad,0
4243,expos,0
4244,neighbour,0
4245,ur,0
4246,tort,0
4247,nur,0
4248,sn,0
4249,entertain,0
4250,gil,0
4251,int,0
4252,hyper,0
4253,hus,0
4254,amend,0
4255,mont,0
4256,hydro,0
4257,fr,0
4258,pleas,0
4259,vow,0
4260,maxim,0
4261,sed,0
4262,lev,0
4263,writ,0
4264,ox,0
4265,prop,0
4266,temper,0
4267,ari,0
4268,mon,0
4269,liter,0
4270,rot,0
4271,ide,0
4272,gi,0
4273,val,0
4274,tab,0
4275,flo,0
4276,hel,0
4277,cr,0
4278,pas,0
4279,cu,0
4280,tor,0
4281,cy,0
4282,bel,0
4283,ign,0
4284,fir,0
4285,frederic,0
4286,volt,0
4287,malays,0
4288,infect,0
4289,cray,0
4290,ren,0
4291,sha,0
4292,viet,0
4293,ol,0
4294,pu,0
4295,sic,0
4296,situ,0
4297,gall,0
4298,bon,0
4299,goth,0
4300,ein,0
4301,ul,0
4302,az,0
4303,poly,0
4304,vent,0
4305,lew,0
4306,sar,0
4307,rem,0
4308,ko,0
4309,av,0
4310,bun,0
4311,rang,0
4312,mil,0
4313,ariz,0
4314,alt,0
4315,pun,0
4316,nas,0
4317,unc,0
4318,equip,0
4319,ke,0
4320,ro,0
4321,ass,0
4322,pont,0
4323,philipp,0
4324,brit,0
4325,syn,0
4326,res,0
4327,bas,0
4328,che,0
4329,avail,0
4330,,0
4331,ts,0
4332,mas,0
4333,neigh,0
4334,pri,0
4335,ax,0
4336,lear,0
4337,brig,0
4338,gal,0
4339,approx,0
4340,dod,0
4341,instruct,0
4342,ric,0
4343,lind,0
4344,bab,0
4345,dal,0
4346,capt,0
4347,que,0
4348,fest,0
4349,gu,0
4350,ang,0
4351,def,0
4352,mer,0
4353,luc,0
4354,ib,0
4355,muse,0
4356,turk,0
4357,prof,0
4358,maj,0
4359,pe,0
4360,sher,0
4361,flex,0
4362,sal,0
4363,voc,0
4364,fra,0
4365,gr,0
4366,bey,0
4367,je,0
4368,ve,0
4369,cos,0
4370,mal,0
4371,cho,0
4372,acc,0
4373,sl,0
4374,shakes,0
4375,tong,0
4376,lem,0
4377,tam,0
4378,rein,0
4379,bra,0
4380,alf,0
4381,ara,0
4382,cor,0
4383,indic,0
4384,ty,0
4385,conn,0
4386,fl,0
4387,sla,0
4388,flor,0
4389,dis,0
4390,sem,0
4391,af,0
4392,tat,0
4393,esp,0
4394,dram,0
4395,viol,0
4396,chem,0
4397,lat,0
4398,len,0
4399,adm,0
4400,mcc,0
4401,sig,0
4402,sant,0
4403,webs,0
4404,ru,0
4405,mist,0
4406,ky,0
4407,sim,0
4408,sod,0
4409,ire,0
4410,dem,0
4411,sax,0
4412,abs,0
4413,bos,0
4414,pak,0
4415,hun,0
4416,mort,0
4417,profess,0
4418,bom,0
4419,med,0
4420,thom,0
4421,ly,0
4422,spec,0
4423,char,0
4424,bot,0
4425,cass,0
4426,scot,0
4427,emp,0
4428,prep,0
4429,lux,0
4430,cons,0
4431,bre,0
4432,grad,0
4433,croat,0
4434,om,0
4435,bene,0
4436,fab,0
4437,dir,0
4438,slav,0
4439,champ,0
4440,morph,0
4441,stud,0
4442,kal,0
4443,lim,0
4444,bh,0
4445,tal,0
4446,dogg,0
4447,dv,0
4448,pap,0
4449,bru,0
4450,vo,0
4451,ess,0
4452,ot,0
4453,hom,0
4454,tay,0
4455,sk,0
4456,dy,0
4457,ob,0
4458,cham,0
4459,barb,0
4460,lad,0
4461,tun,0
4462,mich,0
4463,nom,0
4464,rout,0
4465,pip,0
4466,ri,0
4467,pros,0
4468,carib,0
4469,som,0
4470,diff,0
4471,foss,0
4472,bac,0
4473,ter,0
4474,argent,0
4475,jun,0
4476,dut,0
4477,gau,0
4478,cert,0
4479,tet,0
4480,ste,0
4481,cas,0
4482,imp,0
4483,rav,0
4484,sever,0
4485,mor,0
4486,manu,0
4487,tem,0
4488,reg,0
4489,rel,0
4490,pra,0
4491,mis,0
4492,loc,0
4493,diction,0
4494,chic,0
4495,harmon,0
4496,ser,0
4497,mag,0
4498,ind,0
4499,wat,0
4500,princip,0
4501,aster,0
4502,sud,0
4503,rh,0
4504,kat,0
4505,sw,0
4506,fer,0
4507,spr,0
4508,det,0
4509,mot,0
4510,bri,0
4511,ber,0
4512,liv,0
4513,rad,0
4514,spokes,0
4515,tre,0
4516,candid,0
4517,resp,0
4518,dun,0
4519,bro,0
4520,advert,0
4521,eb,0
4522,div,0
4523,rif,0
4524,kh,0
4525,cro,0
4526,juris,0
4527,fran,0
4528,ine,0
4529,tenn,0
4530,vik,0
4531,od,0
4532,lis,0
4533,ver,0
4534,eth,0
4535,bal,0
4536,nic,0
4537,fil,0
4538,decor,0
4539,intern,0
4540,fac,0
4541,kn,0
4542,dev,0
4543,gh,0
4544,pant,0
4545,stat,0
4546,vel,0
4547,deb,0
4548,bir,0
4549,rec,0
4550,ent,0
4551,har,0
4552,mah,0
4553,saf,0
4554,tou,0
4555,wr,0
4556,clos,0
4557,ey,0
4558,tit,0
4559,cris,0
4560,pic,0
4561,wil,0
4562,vir,0
4563,buff,0
4564,cel,0
4565,vers,0
4566,syd,0
4567,hy,0
4568,nep,0
4569,cour,0
4570,lam,0
4571,sy,0
4572,soc,0
4573,ker,0
4574,cig,0
4575,bl,0
4576,eval,0
4577,kar,0
4578,sil,0
4579,medic,0
4580,budd,0
4581,gar,0
4582,sens,0
4583,exec,0
4584,gl,0
4585,bec,0
4586,pos,0
4587,pitts,0
4588,ger,0
4589,orb,0
4590,mun,0
4591,tele,0
4592,hur,0
4593,tot,0
4594,tas,0
4595,hem,0
4596,sus,0
4597,rab,0
4598,lob,0
4599,ast,0
4600,subs,0
4601,eng,0
4602,sov,0
4603,hou,0
4604,tra,0
4605,kos,0
4606,ans,0
4607,ach,0
4608,fal,0
4609,nar,0
4610,remo,0
4611,eff,0
4612,fro,0
4613,nit,0
4614,lyn,0
4615,heb,0
4616,imprison,0
4617,exp,0
4618,ott,0
4619,arg,0
4620,maur,0
4621,chap,0
4622,neu,0
4623,bub,0
4624,lun,0
4625,pus,0
4626,gro,0
4627,alle,0
4628,recon,0
4629,lar,0
4630,shar,0
4631,gib,0
4632,statist,0
4633,kore,0
4634,cul,0
4635,politic,0
4636,inf,0
4637,pel,0
4638,qu,0
4639,wol,0
4640,dol,0
4641,legis,0
4642,dur,0
4643,hin,0
4644,rac,0
4645,pul,0
4646,mond,0
4647,tur,0
4648,const,0
4649,pir,0
4650,cot,0
4651,tact,0
4652,fib,0
4653,cru,0
4654,fem,0
4655,str,0
4656,cir,0
4657,chur,0
4658,dou,0
4659,gent,0
4660,prem,0
4661,pent,0
4662,oxy,0
4663,arr,0
4664,spl,0
4665,thr,0
4666,ord,0
4667,flav,0
4668,ital,0
4669,hist,0
4670,ack,0
4671,abb,0
4672,psych,0
4673,adv,0
4674,mov,0
4675,sou,0
4676,ell,0
4677,mus,0
4678,escap,0
4679,bor,0
4680,esc,0
4681,dang,0
4682,yog,0
4683,dri,0
4684,cit,0
4685,hol,0
4686,aut,0
4687,oper,0
4688,alb,0
4689,marg,0
4690,jour,0
4691,asc,0
4692,apol,0
4693,colle,0
4694,spe,0
4695,comp,0
4696,jud,0
4697,manus,0
4698,sym,0
4699,struct,0
4700,sup,0
4701,cath,0
4702,aer,0
4703,mes,0
4704,ret,0
4705,hors,0
4706,sch,0
4707,meth,0
4708,eas,0
4709,ident,0
4710,bott,0
4711,cla,0
4712,bes,0
4713,gn,0
4714,sie,0
4715,hob,0
4716,hor,0
4717,hund,0
4718,pres,0
4719,feder,0
4720,plat,0
4721,austral,0
4722,uns,0
4723,gard,0
4724,rena,0
4725,coc,0
4726,ern,0
4727,kab,0
4728,wor,0
4729,comm,0
4730,dru,0
4731,pse,0
4732,ven,0
4733,aud,0
4734,jul,0
4735,dyn,0
4736,nether,0
4737,dra,0
4738,chron,0
4739,trig,0
4740,dep,0
4741,fru,0
4742,adj,0
4743,bron,0
4744,coll,0
4745,merc,0
4746,supp,0
4747,joh,0
4748,marit,0
4749,spect,0
4750,rit,0
4751,gre,0
4752,mem,0
4753,sett,0
4754,ille,0
4755,ment,0
4756,whit,0
4757,emb,0
4758,admin,0
4759,osc,0
4760,ris,0
4761,tw,0
4762,aren,0
4763,whe,0
4764,pur,0
4765,trad,0
4766,opp,0
4767,foc,0
4768,init,0
4769,diss,0
4770,wid,0
4771,fol,0
4772,env,0
4773,tib,0
4774,ens,0
4775,empt,0
4776,bur,0
4777,mand,0
4778,nob,0
4779,shel,0
4780,vac,0
4781,anat,0
4782,crus,0
4783,auth,0
4784,mong,0
4785,ped,0
4786,psy,0
4787,nav,0
4788,naim,0
4789,capac,0
4790,sel,0
4791,pil,0
4792,repl,0
4793,sor,0
4794,sculpt,0
4795,fel,0
4796,cer,0
4797,columb,0
4798,calc,0
4799,gor,0
4800,orth,0
4801,gaz,0
4802,tro,0
4803,cou,0
4804,ble,0
4805,vide,0
4806,kil,0
4807,compos,0
4808,ves,0
4809,bod,0
4810,deg,0
4811,att,0
4812,ath,0
4813,aven,0
4814,alk,0
4815,calcul,0
4816,unus,0
4817,jes,0
4818,heli,0
4819,linc,0
4820,mathematic,0
4821,dist,0
4822,gir,0
4823,unp,0
4824,py,0
4825,hier,0
4826,fam,0
4827,sty,0
4828,fre,0
4829,puzz,0
4830,jac,0
4831,lif,0
4832,domin,0
4833,bure,0
4834,physic,0
4835,cyl,0
4836,switzer,0
4837,transl,0
4838,prim,0
4839,ded,0
4840,pict,0
4841,cere,0
4842,belie,0
4843,circum,0
4844,morn,0
4845,nove,0
4846,jer,0
4847,univers,0
4848,kir,0
4849,reve,0
4850,guar,0
4851,alco,0
4852,ze,0
4853,bish,0
4854,jup,0
4855,pock,0
4856,lic,0
4857,atl,0
4858,poss,0
4859,beng,0
4860,armen,0
4861,lect,0
4862,gramm,0
4863,pers,0
4864,amb,0
4865,susp,0
4866,ext,0
4867,eld,0
4868,trou,0
4869,mult,0
4870,astron,0
4871,carn,0
4872,glob,0
4873,occ,0
4874,isn,0
4875,cav,0
4876,metropol,0
4877,elev,0
4878,reb,0
4879,prev,0
4880,sab,0
4881,fut,0
4882,hig,0
4883,amaz,0
4884,cyp,0
4885,mur,0
4886,fant,0
4887,rud,0
4888,phon,0
4889,neg,0
4890,phys,0
4891,civ,0
4892,config,0
4893,coff,0
4894,cra,0
4895,anim,0
4896,moder,0
4897,dall,0
4898,circ,0
4899,ful,0
4900,prot,0
4901,cycl,0
4902,gri,0
4903,legit,0
4904,grav,0
4905,kaz,0
4906,inte,0
4907,contin,0
4908,gab,0
4909,chlor,0
4910,communic,0
4911,satis,0
4912,alg,0
4913,prob,0
4914,ult,0
4915,ple,0
4916,swe,0
4917,spir,0
4918,trop,0
4919,cur,0
4920,tru,0
4921,fri,0
4922,hyp,0
4923,comed,0
4924,cont,0
4925,chrom,0
4926,ampl,0
4927,avo,0
4928,cre,0
4929,vari,0
4930,agre,0
4931,econom,0
4932,inv,0
4933,qual,0
4934,commun,0
4935,evangel,0
4936,vict,0
4937,laure,0
4938,anglic,0
4939,cust,0
4940,cand,0
4941,thurs,0
4942,suc,0
4943,abol,0
4944,typ,0
4945,cann,0
4946,philos,0
4947,conc,0
4948,stim,0
4949,creat,0
4950,id,0
4951,haz,0
4952,dro,0
4953,codice,0
4954,cin,0
4955,brid,0
4956,oly,0
4957,meas,0
4958,bapt,0
4959,ele,0
4960,dolph,0
4961,quant,0
4962,ont,0
4963,pref,0
4964,jenn,0
4965,naz,0
4966,insp,0
4967,prol,0
4968,sult,0
4969,perman,0
4970,fav,0
4971,happ,0
4972,beh,0
4973,alph,0
4974,contro,0
4975,publ,0
4976,excell,0
4977,simpl,0
4978,isol,0
4979,gra,0
4980,auton,0
4981,aff,0
4982,impl,0
4983,dict,0
4984,cred,0
4985,balt,0
4986,veh,0
4987,eag,0
4988,therm,0
4989,caes,0
4990,bibl,0
4991,nort,0
4992,conf,0
4993,chall,0
4994,colomb,0
4995,crim,0
4996,oce,0
4997,schol,0
4998,descript,0
4999,wom,0
5000,rul,0
5001,etym,0
5002,thir,0
5003,exc,0
5004,jur,0
5005,stra,0
5006,redu,0
5007,mut,0
5008,pruss,0
5009,catal,0
5010,interp,0
5011,param,0
5012,econ,0
5013,guit,0
5014,lik,0
5015,shr,0
5016,europ,0
5017,partic,0
5018,eliz,0
5019,reco,0
5020,sle,0
5021,stal,0
5022,pret,0
5023,prin,0
5024,tiss,0
5025,paral,0
5026,indust,0
5027,vot,0
5028,fif,0
5029,dail,0
5030,inst,0
5031,cens,0
5032,imm,0
5033,libr,0
5034,wel,0
5035,pron,0
5036,aust,0
5037,gree,0
5038,unf,0
5039,symb,0
5040,sust,0
5041,hipp,0
5042,preval,0
5043,assoc,0
5044,equ,0
5045,histor,0
5046,giv,0
5047,prec,0
5048,mississ,0
5049,youn,0
5050,compl,0
5051,nich,0
5052,americ,0
5053,patri,0
5054,autom,0
5055,phr,0
5056,techn,0
5057,continu,0
5058,specif,0
5059,phot,0
5060,diplom,0
5061,laun,0
5062,describ,0
5063,shap,0
5064,ety,0
5065,distin,0
5066,activ,0
5067,caval,0
5068,scient,0
5069,dest,0
5070,cous,0
5071,afric,0
5072,premi,0
5073,nomin,0
5074,subst,0
5075,inhab,0
5076,educ,0
5077,suppl,0
5078,geor,0
5079,incre,0
5080,stro,0
5081,belg,0
5082,squ,0
5083,cau,0
5084,includ,0
5085,subsequ,0
5086,sug,0
5087,appl,0
5088,compat,0
5089,exhib,0
5090,disp,0
5091,researc,0
5092,harv,0
5093,resemb,0
5094,rese,0
5095,pred,0
5096,revol,0
5097,soph,0
5098,ethn,0
5099,buddh,0
5100,theat,0
5101,environ,0
5102,repres,0
5103,breat,0
5104,conv,0
5105,defe,0
5106,persu,0
5107,strate,0
5108,obl,0
5109,ahm,0
5110,rebell,0
5111,infrast,0
5112,momm,0
5113,arth,0
5114,cle,0
5115,desc,0
5116,sevent,0
5117,polit,0
5118,maced,0
5119,aqu,0
5120,hond,0
5121,sav,0
5122,cruc,0
5123,chocol,0
5124,emerg,0
5125,cosm,0
5126,introdu,0
5127,olymp,0
5128,mexic,0
5129,pseud,0
5130,galax,0
5131,unsuccess,0
5132,cele,0
5133,acad,0
5134,obs,0
5135,parad,0
5136,compet,0
5137,charact,0
5138,hous,0
5139,fle,0
5140,byz,0
5141,aver,0
5142,impro,0
5143,equival,0
5144,toler,0
5145,teac,0
5146,decre,0
5147,constit,0
5148,conflic,0
5149,streng,0
5150,subur,0
5151,didn,0
5152,innov,0
5153,magn,0
5154,medie,0
5155,volcan,0
5156,estab,0
5157,reven,0
5158,priv,0
5159,vill,0
5160,dece,0
5161,exch,0
5162,lith,0
5163,decl,0
5164,archae,0
5165,fres,0
5166,stre,0
5167,palest,0
5168,vene,0
