,keyword,dbpedia_score
5525,colonist,1.0
5526,thinker,1.0
5527,bake,1.0
5528,thursday,0.0
5529,kolkata,0.875
5530,kolkata_port,1.0
5531,nsa,0.5
5532,ruler,1.0
5533,cargil,0.4285714286
5534,clot,0.0
5535,chessboard,0.0
5536,garnier,0.5
5537,pigment,1.0
5538,akbar_nama,0.6363636364
5539,speak,1.0
5540,multi_racial,0.5
5541,side_mirror,0.0
5542,tunisia,0.6428571429
5543,sen,0.5
5544,tick,0.0
5545,shiv_sena,0.6
5546,cheetal,0.6666666667
5547,bohr,0.4324324324
5548,cassiopeia,1.0
5549,dorabji_tata,0.5833333333
5550,ronald_ross,0.5
5551,pelt,0.5
5552,civil_right,1.0
5553,right_act,0.5
5554,geneti,0.0
5555,benefit,1.0
5556,state_level,1.0
5557,deep,0.0
5558,baoli,0.875
5559,disk,0.4285714286
5560,bao_dai,1.0
5561,exploit,1.0
5562,flatten,0.25
5563,curlew,0.0
5564,lifeguard,1.0
5565,mangifera_indica,0.6
5566,fuse,0.0
5567,rear_end,0.0
5568,dead,1.0
5569,oliv,0.5555555556
5570,pump,0.0
5571,great_king,0.6
5572,napalm,1.0
5573,ernst_hiemer,0.2
5574,tumbler,0.0
5575,dyspepsia,1.0
5576,meteoroid,1.0
5577,pallava,1.0
5578,chausa,1.0
5579,mauryan,0.9090909091
5580,balthazar,1.0
5581,rowlatt_satyagraha,0.7142857143
5582,pandita,0.5
5583,ma,0.0
5584,taiga,0.8333333333
5585,cong,0.0
5586,dang,0.25
5587,herdsman,0.0
5588,kumhar,0.7058823529
5589,accident,1.0
5590,rabbit,0.4
5591,autorickshaw,0.5
5592,constant_term,1.0
5593,boni,0.3333333333
5594,march,0.125
5595,ek,0.2857142857
5596,inner,1.0
5597,influenza,0.2
5598,hip,0.0
5599,stork,0.3333333333
5600,hamburg,0.9375
5601,radial,0.2
5602,punjab,0.8
5603,siriu,1.0
5604,maiz,0.6875
5605,metternich,0.5294117647
5606,truth,0.9166666667
5607,chlorin,0.0
5608,cross_train,0.6666666667
5609,law_of_inertia,0.875
5610,morri,1.0
5611,cecil,0.3333333333
5612,rhode,1.0
5613,kanyakumari,1.0
5614,parmanu,0.3333333333
5615,benara,1.0
5616,madhuri,1.0
5617,mendeléev,0.2272727273
5618,green_belt_movement,0.8333333333
5619,lunch_time,1.0
5620,slope,0.0
5621,chhattishgarh,0.6666666667
5622,lunch,1.0
5623,devadasi,0.625
5624,inhabit,0.0
5625,abad,1.0
5626,world_bank,0.7142857143
5627,capsul,0.0
5628,shiva,0.3333333333
5629,forest_dweller,1.0
5630,terra,0.2857142857
5631,ursa_major,1.0
5632,dust,0.6666666667
5633,cave_in,1.0
5634,gut,1.0
5635,bishnoi,1.0
5636,shikast,1.0
5637,chloric,0.0
5638,organ_system,0.0
5639,umar,0.375
5640,shaikh,1.0
5641,vitamin_b_complex,0.0
5642,joule’_heat,0.0
5643,st__petersburg,0.7777777778
5644,subha,0.5
5645,chandra,0.6
5646,chateau,1.0
5647,johann,0.25
5648,herder,0.55
5649,soil_loss,1.0
5650,favour,0.4
5651,jahan,0.625
5652,grape,1.0
5653,kosi,1.0
5654,ammonia,0.25
5655,diwakar,1.0
5656,music,1.0
5657,otto_von_bismarck,0.3703703704
5658,sexual_contact,1.0
5659,back_spin,1.0
5660,teen_age,1.0
5661,trade_unionist,1.0
5662,allahabad,0.7142857143
5663,gurkha,0.8
5664,junk,1.0
5665,neptun,1.0
5666,protozoan,0.5
5667,emit,0.0
5668,nile,0.9090909091
5669,warrior,0.6666666667
5670,ingest,0.5
5671,ghatam,0.0
5672,kepler,0.3076923077
5673,tune,1.0
5674,fork,1.0
5675,rotor,1.0
5676,tak,1.0
5677,lekin,0.4285714286
5678,will,1.0
5679,thorn,1.0
5680,hexagon,0.0
5681,gazeta,0.5
5682,bay_of_bengal,0.8333333333
5683,fish_eye,0.0
5684,back,0.0
5685,scar,1.0
5686,dinner,1.0
5687,courtier,1.0
5688,duar,1.0
5689,border,1.0
5690,swaraj,1.0
5691,landlord,1.0
5692,glori,0.25
5693,alkali,0.0
5694,ballad,0.6666666667
5695,blub,0.0909090909
5696,noamundi,1.0
5697,afghanistan,0.8888888889
5698,khilafat,0.7142857143
5699,fake,0.1666666667
5700,feed,1.0
5701,silica,0.5
5702,rainforest,1.0
5703,godavari_delta,1.0
5704,hertz,0.0
5705,tilt,0.0
5706,author,1.0
5707,hardwood,1.0
5708,artisan,1.0
5709,outwork,1.0
5710,pattali_makkal_katchi,0.3333333333
5711,dare,0.8571428571
5712,kake,0.0
5713,stop,1.0
5714,land_to_the_tiller,1.0
5715,soft,0.0
5716,white_blood_cell,0.0
5717,five_kingdom,0.8
5718,graft,1.0
5719,neel,0.4166666667
5720,dandi_march,0.6
5721,anod,1.0
5722,appel,0.2307692308
5723,number_9,1.0
5724,communist_rule,1.0
5725,castor,0.5
5726,saffron,0.7777777778
5727,tawa_reservoir,1.0
5728,envi,0.5
5729,joseph_conrad,0.3684210526
5730,tirthankara,0.0
5731,sanchi,0.4
5732,gorgon,0.3333333333
5733,atla,1.0
5734,marwari,0.75
5735,jean,1.0
5736,baptist,0.3333333333
5737,labat,0.3
5738,pillow,1.0
5739,lamp_post,0.8
5740,waltr,1.0
5741,light_colour,0.0
5742,laps,1.0
5743,dorsal,0.0
5744,hcl,0.0
5745,pool,0.6666666667
5746,derozio,0.5714285714
5747,booth,0.0
5748,munda,1.0
5749,sulphur_acid,0.0909090909
5750,pelican,0.4444444444
5751,vetti,1.0
5752,bombay_duck,0.3333333333
5753,gmail,0.8
5754,clay_pipe,1.0
5755,sewer,1.0
5756,silic,0.0
5757,red_blood_cell,0.0
5758,panipat,1.0
5759,ramakrishna_paramhansa,0.5384615385
5760,chhandogya_upanishad,1.0
5761,breast_size,1.0
5762,leh,0.75
5763,world_trade,1.0
5764,rennel,1.0
5765,toaster,0.5
5766,karl,0.756097561
5767,kaspar,1.0
5768,fritz,1.0
5769,kanda,0.6666666667
5770,coal_unit,1.0
5771,anna_dmk,0.0
5772,ajit_singh,1.0
5773,smart,0.3333333333
5774,chart,1.0
5775,nationalist_movement,1.0
5776,strand,0.5
5777,boil_point,1.0
5778,ac_milan,0.1666666667
5779,iron_pillar,0.8571428571
5780,kathmandu,1.0
5781,silti,0.25
5782,ardha_jya,0.8
5783,domain,1.0
5784,chalukya,0.6666666667
5785,rabi,1.0
5786,solar_system,1.0
5787,semal,0.5
5788,satyagrahi,0.8333333333
5789,rucksack,0.8
5790,dune,1.0
5791,umbrella,0.6666666667
5792,u_s_a,1.0
5793,a_chang,0.3333333333
5794,alfa,0.6666666667
5795,fabric,0.0
5796,eugen,0.25
5797,delacroix,0.5833333333
5798,turnout,1.0
5799,tonga,0.8461538462
5800,tonga_island,1.0
5801,asteria,1.0
5802,kargil,1.0
5803,trypanosoma,0.3333333333
5804,childhood,1.0
5805,quadrant,0.8
5806,project_tiger,0.6
5807,channel,0.8333333333
5808,cree,0.9090909091
5809,role_model,1.0
5810,circular_motion,0.6666666667
5811,thunderstorm,1.0
5812,dock_plant,0.0
5813,patua,1.0
5814,kaveripattinam,0.6
5815,bath,1.0
5816,mughal_period,0.5
5817,spanish,0.9310344828
5818,anti_viral,1.0
5819,tast,1.0
5820,daal,0.7272727273
5821,hydrogen_bomb,1.0
5822,tin,0.25
5823,charm,0.0
5824,cinchona,0.5714285714
5825,cinchona_tree,0.5714285714
5826,area_formula,0.0
5827,sensat,1.0
5828,mid_brain,0.0
5829,maloca,1.0
5830,bennur,1.0
5831,babool,1.0
5832,timurid,0.7857142857
5833,peacock,0.25
5834,shavasana,1.0
5835,ration_card,0.8333333333
5836,mahmud,0.4285714286
5837,raymond_unwin,0.2857142857
5838,nimbalkar,1.0
5839,expel,1.0
5840,bahut,1.0
5841,shoulder,0.0
5842,help,0.0
5843,burden,1.0
5844,canton,0.6
5845,sonor,0.6666666667
5846,kavya,1.0
5847,nicobar,0.9230769231
5848,lamina,0.8
5849,stirrer,0.0
5850,flood_control,1.0
5851,date_of_birth,1.0
5852,ethanol,0.3571428571
5853,tuna,0.8333333333
5854,daniel_arap_moi,0.3333333333
5855,chair,0.75
5856,jump,1.0
5857,aryabhatta,0.1428571429
5858,tower,1.0
5859,sahara,0.875
5860,spot,0.6
5861,black_and_white,1.0
5862,woodcut,1.0
5863,orthodox_church,0.5555555556
5864,burj,1.0
5865,koel,0.0
5866,blais,0.3333333333
5867,pascal,0.1666666667
5868,vellala,0.0
5869,peculiar,1.0
5870,aerosol_spray,0.3333333333
5871,students,1.0
5872,back_arch,1.0
5873,naib,1.0
5874,sanyasi,0.6
5875,dr_rajendra_prasad,0.3333333333
5876,titash_ekti_nadir_naam,0.4
5877,sixteenth,1.0
5878,al_biruni,1.0
5879,yogic,0.7
5880,mansabdar,1.0
5881,taluqdar,0.8
5882,amla,0.8
5883,erupt,0.0
5884,asphalt,0.8888888889
5885,herbert_spencer,0.7391304348
5886,extinct,1.0
5887,cinema,0.5
5888,ml,0.5
5889,vanga,0.3333333333
5890,anti_imperialist,1.0
5891,fisherfolk,1.0
5892,compress,0.4285714286
5893,cng,0.5
5894,chero,0.8333333333
5895,civil_court,1.0
5896,delta,0.0
5897,vertebr,0.0
5898,limongi,1.0
5899,rebuild,1.0
5900,goa,0.8333333333
5901,peshwa,0.75
5902,baji_rao_ii,0.5714285714
5903,hindu_mahila_vidyalaya,0.5
5904,icc,0.2
5905,chancellorship,0.6
5906,coastal_plain,1.0
5907,wasteland,1.0
5908,static,0.1818181818
5909,betwa,1.0
5910,kayastha,1.0
5911,cite,1.0
5912,kotijya,0.8
5913,short_film,0.5
5914,north_india,1.0
5915,narmada_valley,1.0
5916,lok_dal,0.5
5917,palur,1.0
5918,shamsuddin_iltutmish,0.3333333333
5919,separ,0.6666666667
5920,ghiyasuddin_balban,0.0
5921,balban,0.0
5922,bengali,0.8333333333
5923,prophet,1.0
5924,moham,1.0
5925,burst,0.0
5926,abidjan,0.75
5927,squirrel,0.0
5928,dedic,1.0
5929,lakshadweep,0.8
5930,tier,1.0
5931,drunken,1.0
5932,shopkeep,1.0
5933,lassi,0.5555555556
5934,kusinara,1.0
5935,rais,1.0
5936,maida,0.6666666667
5937,fix_nitrogen,0.5
5938,raja_man_singh,0.5
5939,slip,0.5
5940,fresh_air,0.375
5941,solar_cell,0.6666666667
5942,audio_cd,0.6
5943,bhor,1.0
5944,fluid,0.6666666667
5945,sutlej,0.8181818182
5946,crimson,0.8
5947,sundarban,0.9166666667
5948,ghazipur,1.0
5949,ghazipur_district,1.0
5950,ferri,0.0
5951,appendix,1.0
5952,bhujangasana,1.0
5953,parapodium,0.0
5954,ice_sheet,1.0
5955,nana,0.0769230769
5956,stalk,0.0
5957,catholic,0.3333333333
5958,jaisi,1.0
5959,phloem,0.6666666667
5960,fair_price,0.8
5961,acryl,0.0
5962,black_belt,0.5
5963,kalbadevi,1.0
5964,kaliya,0.6666666667
5965,blow,0.25
5966,right_to_vote,1.0
5967,hydrogen_atom,0.375
5968,reed,1.0
5969,pulao,0.7777777778
5970,cochlea,1.0
5971,tidal,1.0
5972,tb,0.25
5973,pushkar,1.0
5974,hot_spot,0.2307692308
5975,ell,0.75
5976,seed_drill,0.6666666667
5977,noida,0.6666666667
5978,flower_bed,1.0
5979,coconut_tree,0.9166666667
5980,lagoon,1.0
5981,menshevik,1.0
5982,dogri,0.75
5983,dna,0.0
5984,sudentenland,0.8333333333
5985,pale_face,0.8461538462
5986,abus,0.6666666667
5987,potter,0.3333333333
5988,vision,0.25
5989,lothal,0.7142857143
5990,publicist,0.8
5991,kirtan,1.0
5992,badshah,1.0
5993,sunset,1.0
5994,zanu_pf,1.0
5995,empower,1.0
5996,craftsman,1.0
5997,balkan,0.8
5998,puppet,1.0
5999,historian,0.5
6000,fact,0.0
6001,bairam_khan,0.3333333333
6002,embryo,1.0
6003,lanthanoid,0.0
6004,antacid,0.0
6005,tomb_of_humayun,0.6363636364
6006,balochi,0.6666666667
6007,hogu,0.3333333333
6008,divers,0.3333333333
6009,defeat,0.1111111111
6010,cube,0.0
6011,net,0.0
6012,sakya,1.0
6013,red_cap,0.0
6014,interior_point,0.0
6015,cfl,0.6
6016,footprint,0.5
6017,time_out,0.5
6018,black_town,1.0
6019,heater,0.6
6020,pole_star,1.0
6021,bodh_gaya,0.5714285714
6022,listen,1.0
6023,testosteron,0.25
6024,earth’_crust,1.0
6025,music_note,0.0
6026,speed_of_sound,0.2
6027,tibet,1.0
6028,thing,0.2941176471
6029,south_east,1.0
6030,brazil,0.75
6031,kabaddi,0.9285714286
6032,spinal,0.0
6033,sanction,1.0
6034,morocco,0.5333333333
6035,zig_zag,1.0
6036,manner,1.0
6037,jagdishpur,0.5
6038,free_play,0.3333333333
6039,parrot,0.0
6040,bhikkhu,0.6666666667
6041,nuremberg_law,0.7272727273
6042,nobel_prize,0.5
6043,satyashodhak_samaj,1.0
6044,holothuria,0.0
6045,drought,1.0
6046,rupnarainpur,1.0
6047,expect,0.5
6048,paperwork,1.0
6049,endotherm,1.0
6050,convex,0.6666666667
6051,neolith,1.0
6052,tea_stall,0.8333333333
6053,stall,1.0
6054,siberia,1.0
6055,myopia,0.25
6056,pigeon,0.7777777778
6057,aziz,0.4782608696
6058,ellora,0.8421052632
6059,virtual,0.8
6060,thresh,1.0
6061,first_aid_box,1.0
6062,nail,1.0
6063,indian_express,0.125
6064,brundtland,0.380952381
6065,sobibor,1.0
6066,comet,1.0
6067,version,0.5
6068,rape,1.0
6069,caudal_fin,0.5
6070,pec,1.0
6071,hostel,1.0
6072,tap_root,1.0
6073,monet,0.3636363636
6074,stump,0.3333333333
6075,flagellum,0.0
6076,bolshevik,1.0
6077,pass,1.0
6078,sena_ii,0.0
6079,solid_sphere,0.25
6080,shankara,0.2857142857
6081,bundi,0.5
6082,public_place,1.0
6083,peter_norman,0.2
6084,bp,0.5789473684
6085,review,1.0
6086,bell_tower,1.0
6087,music_instrument,1.0
6088,perfect,1.0
6089,aftermath,0.0
6090,kamran,0.6
6091,third_law_of_motion,0.875
6092,mehendi,0.6
6093,cube_number,0.6
6094,great_britain,1.0
6095,salt_satyagraha,0.6
6096,trillion,1.0
6097,gangadhar,1.0
6098,bhattacharya,0.4615384615
6099,binocular,1.0
6100,overhead,0.625
6101,kilowatt,0.0
6102,bhadra,1.0
6103,violet,0.5
6104,irish_republican,0.75
6105,republican,0.75
6106,pest,0.0
6107,effluent,1.0
6108,satakarni,0.75
6109,cereal,0.5
6110,gupta,1.0
6111,kartarpur,1.0
6112,andhra_pradesh,0.75
6113,asom_gana_parishad,0.4
6114,poland,0.8333333333
6115,turn_off,1.0
6116,gram_panchayat,1.0
6117,plastic_bag,0.5
6118,sydney,0.6
6119,sydney_australia,0.6
6120,flip_turn,1.0
6121,membership,0.875
6122,holocaust,0.8947368421
6123,fourth_power,0.5
6124,aama,0.5
6125,perfect_cube,0.6
6126,zari,0.8333333333
6127,hook,0.5
6128,outdoor,1.0
6129,hammer,0.6666666667
6130,burial,1.0
6131,franci,0.8333333333
6132,coppola,0.1818181818
6133,nuclear_power_plant,0.6666666667
6134,mgnrega,1.0
6135,stamp,0.8571428571
6136,oral,0.3333333333
6137,bryophyllum,1.0
6138,red_fort,0.8
6139,red_fort_delhi,0.8
6140,block_print,0.875
6141,katori,0.5
6142,motor_area,0.3333333333
6143,indigo,0.5
6144,sultan_muhammad_mirza,0.5
6145,indonesia,0.8666666667
6146,vector,0.2
6147,ibex,0.25
6148,sheet,0.0
6149,sarasvati,0.5
6150,authoritarian,1.0
6151,metro,0.375
6152,harmonium,0.0
6153,clean’_fuel,1.0
6154,rout,1.0
6155,fare,1.0
6156,test_tube,0.0
6157,muga,1.0
6158,mekhala,1.0
6159,chador,0.3333333333
6160,peterson,0.4285714286
6161,majesti,1.0
6162,big_dipper,0.5
6163,subhash,1.0
6164,kumar,0.1111111111
6165,salt_march,0.6
6166,lie,0.3333333333
6167,lie_down,1.0
6168,down,0.0
6169,nake,0.5
6170,pastureland,1.0
6171,cnidaria,1.0
6172,input,0.0
6173,ballard,0.0
6174,harmoni,1.0
6175,brinjal,1.0
6176,blue_black,0.0
6177,weather_report,0.0
6178,spongi,0.0
6179,cream,0.1764705882
6180,dargah,1.0
6181,uproot,0.0
6182,bethlehem,0.8
6183,ajanta_cave,0.75
6184,grimms,0.6363636364
6185,tale,0.8333333333
6186,onam,1.0
6187,satyendra_nath_bose,0.5454545455
6188,giant_wheel,0.5
6189,basil,0.75
6190,sonipat,1.0
6191,dastan,1.0
6192,word,1.0
6193,w_g__grace,0.2222222222
6194,h__t,1.0
6195,colebrook,0.5
6196,ford,0.3
6197,monsieur,0.5714285714
6198,main,1.0
6199,dust_bowl,0.75
6200,aorta,0.0
6201,marshal,0.6666666667
6202,chait,0.25
6203,wind_speed,1.0
6204,harish,0.0
6205,nigam,0.32
6206,queue,0.5
6207,middleman,0.0
6208,g__d__birla,0.6363636364
6209,herb,0.3888888889
6210,interdepend,1.0
6211,hail,1.0
6212,remedi,0.4
6213,inc,0.5
6214,mahadji_sindhia,0.3333333333
6215,hoang_ti,0.6666666667
6216,anabaena,0.0
6217,upla,0.6666666667
6218,high_speed,0.6666666667
6219,shellfish,1.0
6220,youth,1.0
6221,tribal,0.6666666667
6222,silver_coin,1.0
6223,ac,0.6666666667
6224,sikhism,0.6
6225,pork,1.0
6226,banyan,0.4666666667
6227,banyan_tree,0.4666666667
6228,businessmen,0.0
6229,nagaland,0.8
6230,uttarakhand_kranti_dal,0.75
6231,indo_european,0.75
6232,headman,1.0
6233,englishman,0.7142857143
6234,patan,0.6666666667
6235,reduct,0.25
6236,hiranya,0.0
6237,farrukh_siyar,0.0
6238,siyar,0.0
6239,fight,0.0
6240,backward_class,1.0
6241,unwant,0.0
6242,prime_factor,1.0
6243,vallam,1.0
6244,andrew_yule,0.3333333333
6245,jardin,0.5
6246,skinner,0.2727272727
6247,claim,1.0
6248,flour_mill,1.0
6249,pendulum_clock,0.6
6250,vladivostok,0.8888888889
6251,ovum,1.0
6252,mcc,0.2307692308
6253,ko,0.0
6254,amir,0.9411764706
6255,spartacist,0.1666666667
6256,kuar,0.2
6257,eye,1.0
6258,flicker,0.6
6259,caribbean,1.0
6260,redox_reaction,0.5
6261,assam_movement,1.0
6262,richard_westmacott,0.2857142857
6263,pan,0.5714285714
6264,flag,1.0
6265,maharani,1.0
6266,all_india_trinamool_congress,0.375
6267,ltd,0.0
6268,sprout,1.0
6269,ideal,1.0
6270,percent,0.0
6271,aaba,1.0
6272,platform,0.6666666667
6273,inamgaon,1.0
6274,adolf_hitler,0.3958333333
6275,socio,0.6666666667
6276,plural,1.0
6277,date,1.0
6278,alpaca,0.25
6279,gajar,1.0
6280,gha,0.0
6281,food_group,1.0
6282,xi,1.0
6283,ramalingam,0.3333333333
6284,lumber,1.0
6285,twist,1.0
6286,stack,0.5
6287,bu,0.5555555556
6288,taj_mahal,0.75
6289,heart,0.0
6290,shadow,1.0
6291,sardar_sarovar_dam,0.75
6292,indian_plate,1.0
6293,inherit,0.6666666667
6294,ryot,1.0
6295,rai,0.5555555556
6296,behar,0.5
6297,mausam,0.25
6298,nirmal,1.0
6299,gram,0.6666666667
6300,wallonia,1.0
6301,srinagar,1.0
6302,s_d,0.0
6303,vidyalankar,1.0
6304,ex,0.1111111111
6305,soviet_union,0.7692307692
6306,cantor,1.0
6307,pack,0.75
6308,cordless_phone,0.6666666667
6309,phule,0.0
6310,goan,0.8333333333
6311,acinonyx,0.0
6312,jabala,1.0
6313,maid,1.0
6314,citizen,1.0
6315,upward,1.0
6316,flash,0.4375
6317,vodka,0.4
6318,symptom,0.5
6319,south_china,1.0
6320,fusen,0.0
6321,kiang,0.75
6322,fakir,0.8571428571
6323,mohon,1.0
6324,senapati,0.6
6325,blade,1.0
6326,cobra,1.0
6327,anvil,0.6666666667
6328,footbal,0.75
6329,zat,1.0
6330,bell,1.0
6331,astronaut,0.5
6332,coke,0.8571428571
6333,nguyen,1.0
6334,thi,0.3333333333
6335,xuan,1.0
6336,m_c_c,0.0
6337,mahua,0.5
6338,bassia_latifolia,0.5
6339,convex_mirror,0.0
6340,hockey_stick,0.0
6341,bar_chart,1.0
6342,rajhara,1.0
6343,social_rank,0.8
6344,local_fair,1.0
6345,oppressor,0.1666666667
6346,workers,0.4
6347,jallianwalla_bagh,0.6666666667
6348,knee,0.0
6349,lord,0.8571428571
6350,hast,1.0
6351,diet,0.5
6352,international,0.5
6353,honda,0.3
6354,chieftain,1.0
6355,sardar,1.0
6356,baisakh,1.0
6357,c_e,0.6666666667
6358,iti,1.0
6359,crow,1.0
6360,rise_hill,1.0
6361,dhaba,0.75
6362,orang,1.0
6363,kashmiri,1.0
6364,ananga,1.0
6365,pala,0.8
6366,metron,0.0
6367,geodes,1.0
6368,dome,0.9166666667
6369,postal,0.5714285714
6370,item,0.25
6371,java,1.0
6372,baghdad,0.7272727273
6373,monera,0.5
6374,ravi,0.9090909091
6375,sinha,1.0
6376,guilt,1.0
6377,hallucinogen,0.0
6378,atheist,0.8333333333
6379,bidi,1.0
6380,jean_paul_marat,0.3529411765
6381,bharatiya,1.0
6382,jansangh,0.75
6383,drink_water,1.0
6384,beat,0.3333333333
6385,borrow,0.2
6386,heroin,0.3571428571
6387,mescalin,0.3333333333
6388,yuko,0.7777777778
6389,fur,0.5
6390,liberti,0.6666666667
6391,sodium_ion,0.3333333333
6392,dhara,1.0
6393,father,0.6666666667
6394,ivan,0.8571428571
6395,hub,1.0
6396,polybag,0.5
6397,fish_boat,0.0
6398,cement,1.0
6399,bharata,0.0
6400,south_west,1.0
6401,west_australia,0.75
6402,pilgrim,1.0
6403,append,1.0
6404,yellow_card,0.5
6405,monk,1.0
6406,devanagari,1.0
6407,sufi,0.6
6408,jai_singh,0.6
6409,jaipur,1.0
6410,haat,0.5
6411,maharashtrawadi_gomantak,1.0
6412,tough,0.3333333333
6413,waterloo,0.5384615385
6414,sit,1.0
6415,aravali,0.8181818182
6416,monument,1.0
6417,robert_clive,1.0
6418,kumbhaka,1.0
6419,portugues,0.8571428571
6420,chaddar,1.0
6421,albania,0.7272727273
6422,brahmani,1.0
6423,salem,0.5
6424,desert_oak,0.125
6425,prosper,0.6666666667
6426,daulatram,0.7
6427,high_school,0.75
6428,curd,0.3333333333
6429,sindhia,1.0
6430,gurla_mandhata,1.0
6431,good_german,0.6666666667
6432,victor_emmanuel_ii,0.5384615385
6433,jali,1.0
6434,marat,0.3529411765
6435,basavanna,0.5454545455
6436,deewar,0.2222222222
6437,kinship,1.0
6438,patern,0.7142857143
6439,gorakhpur,1.0
6440,vascular,0.0
6441,trinket,1.0
6442,coastal_landform,1.0
6443,epic,0.6
6444,realiti,0.0
6445,menocchio,0.1428571429
6446,metropolitan,0.4444444444
6447,infinit,1.0
6448,mani,0.5
6449,caustic_soda,0.4444444444
6450,denni,0.3125
6451,lille,0.75
6452,hugli_river,1.0
6453,code_of_manu,1.0
6454,sun_yat_sen,0.6333333333
6455,freight_car,0.0
6456,plough,0.6666666667
6457,if,0.0
6458,victori,0.25
6459,enthusiasm,1.0
6460,inter_war,0.8571428571
6461,ganapavaram,1.0
6462,friend,1.0
6463,raw_data,1.0
6464,anita,1.0
6465,rampal,1.0
6466,moong,0.25
6467,womb,1.0
6468,turgid,0.0
6469,phut,0.75
6470,conqueror,0.2727272727
6471,cambium,1.0
6472,vrindavan,0.8888888889
6473,sight,0.8
6474,charivari,0.75
6475,dharan,1.0
6476,holist,0.875
6477,leaf_litter,0.8571428571
6478,jowai,0.5
6479,rathor,0.8571428571
6480,nahi,0.375
6481,anga,0.75
6482,thorium,0.5
6483,beef,1.0
6484,east_antarctica,1.0
6485,chota_nagpur_plateau,1.0
6486,poster,1.0
6487,kwame_nkrumah,0.4838709677
6488,pastoralist,0.75
6489,marfa,0.6
6490,vasileva,1.0
6491,bankim_chandra_chattopadhyay,0.5
6492,toler,0.1818181818
6493,starfish,0.3333333333
6494,galley,0.6
6495,xenophobia,1.0
6496,edwin_aldrin,0.4358974359
6497,chinook,0.4666666667
6498,tendril,1.0
6499,sarkar,0.4166666667
6500,sirhind,0.5
6501,kan,1.0
6502,hard,0.5
6503,mohenjo_daro,0.75
6504,siwalik,1.0
6505,heterotroph,0.6666666667
6506,fog,1.0
6507,bindi,1.0
6508,navdanya,0.0
6509,la_moneda,0.8181818182
6510,rumin,1.0
6511,sea_of_grass,0.3333333333
6512,xine,0.0
6513,meme,0.7272727273
6514,zanskar,1.0
6515,minimum_wage,0.8
6516,church_of_st_paul,1.0
6517,st_paul,0.2258064516
6518,mist,1.0
6519,javadi,1.0
6520,chetti,1.0
6521,candid,0.1666666667
6522,rti_act,1.0
6523,slovak,0.9090909091
6524,monodon,0.3333333333
6525,bhastrika,1.0
6526,marri,1.0
6527,inert,0.0
6528,telangana_rashtra_samithi,0.5
6529,gain,1.0
6530,manni,1.0
6531,francisco,1.0
6532,cambodia,0.5
6533,pin,1.0
6534,holder,1.0
6535,hair,0.5
6536,hair_cut,0.5
6537,notat,0.4
6538,heteroatom,0.0
6539,protoplasm,0.0
6540,carton,0.3333333333
6541,repair,1.0
6542,corkscrew,0.0
6543,victorian_england,1.0
6544,drive,0.6
6545,alluvium,1.0
6546,sampurna,0.6666666667
6547,grameen,0.4615384615
6548,yojana,0.75
6549,surround,0.5
6550,irwin,0.5
6551,one_nation,1.0
6552,sulbasutra,1.0
6553,goncourt,0.6666666667
6554,railroad,0.0
6555,ahimsa,1.0
6556,brahmi_script,1.0
6557,ductless_gland,0.0
6558,egest,0.0
6559,bed_of_rock,0.8
6560,himalayan_region,1.0
6561,swell,0.5
6562,keeper,1.0
6563,maharishi,1.0
6564,kanad,1.0
6565,red_sea,0.8888888889
6566,sea_port,0.5
6567,debat,0.6
6568,chhattisgarhi,0.6666666667
6569,sprain,0.0
6570,cover,0.5
6571,land_and_water,0.5
6572,water_transport,0.25
6573,saw,0.0
6574,arnold,0.0
6575,cost,0.5
6576,lawyer,1.0
6577,samuel_bourn,0.3333333333
6578,water_plant,1.0
6579,lentil,0.5
6580,jungvolk,1.0
6581,madiga,1.0
6582,sooth,1.0
6583,axil,0.8
6584,transistor_radio,0.6666666667
6585,tall_grass,0.75
6586,bahlul_lodi,1.0
6587,bank_loan,0.0
6588,alkali_metal,0.0
6589,commission,0.6666666667
6590,hay,1.0
6591,fig,0.0
6592,marseillais,0.75
6593,hot_desert,1.0
6594,median,0.6666666667
6595,manet,0.3333333333
6596,teacher,1.0
6597,corset,0.875
6598,framework,1.0
6599,liquor,1.0
6600,jharkhand,0.6666666667
6601,statesman,1.0
6602,shepherd,0.5
6603,ray_of_light,0.0
6604,camel,0.75
6605,church,0.3333333333
6606,popular_revolt,1.0
6607,bless,1.0
6608,livelihood,1.0
6609,plasmodium,0.0
6610,food_grain,1.0
6611,zinc_carbon,0.5
6612,cold_blood,0.2
6613,optic,0.75
6614,semi_circular,0.0
6615,belgian,1.0
6616,painter,1.0
6617,alauddin,0.4
6618,museum,1.0
6619,tympan,1.0
6620,bavaria,0.75
6621,bauhinia_vahlii,1.0
6622,kosovo_albanian,1.0
6623,eyesight,0.8
6624,third_law,0.875
6625,pit,1.0
6626,biomass,1.0
6627,suba,1.0
6628,garden_club,1.0
6629,alwar,1.0
6630,raj,0.5
6631,strong_acid,0.0
6632,nai,1.0
6633,dhobi,1.0
6634,soil_water,1.0
6635,maharaj,1.0
6636,ryotwari,1.0
6637,guru_nanak,0.5714285714
6638,guid,0.3333333333
6639,mundurucu,1.0
6640,vocal_cord,0.75
6641,pleasant,1.0
6642,hinterland,1.0
6643,grove,1.0
6644,grimm,0.6363636364
6645,brother,0.0
6646,lizard,0.0
